link,endereco,bairro,descricao,preco,avaliacao,desconto,modalidade,foto,cidade,estado,financiamento
8787714129759,"RUA ACUTUBA, N. SN, LT 24 QD 12",LOT NOVA AMAZONAS I,"Casa, 0.00 de área total, 54.09 de área privativa, 200.00 de área do terreno.",107852.22,182000.0,40.75,Venda Direta Online,,IRANDUBA,AM,Não
8787714264702,"RUA PARICATUBA, N. SN, LT 22 QD 13 KM 08",LOT NOVA AMAZONAS I,"Casa, 54.09 de área total, 54.09 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",97185.51,164000.0,40.75,Venda Direta Online,,IRANDUBA,AM,Não
8787714466607,"RUA LAGO DO TESTE, N. SN, QD 37, LT 13",LOT NOVA AMAZONAS I,"Casa, 0.00 de área total, 54.09 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s).",107852.22,182000.0,40.75,Venda Direta Online,,IRANDUBA,AM,Não
8787714509934,"RUA ACAJATUBA, N. 10, QD 41",KM 08,"Casa, 54.09 de área total, 54.09 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",106667.03,180000.0,40.75,Venda Direta Online,,IRANDUBA,AM,Não
8787716479250,"ESTRADA CARLOS BRAGA, N. SN, QD 42 LT 06 KM 08 RUA PARICATUBA",LOT NOVA AMAZONAS I,"Casa, 0.00 de área total, 54.09 de área privativa, 200.00 de área do terreno.",107852.22,182000.0,40.75,Venda Direta Online,,IRANDUBA,AM,Não
8555529892815,"ESTRADA MANOEL URBANO, N. S/N, Apto 103, BL P",ZONA RURAL,"Apartamento, 59.86 de área total, 59.86 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",123965.21,205100.0,39.56,Venda Direta Online,,IRANDUBA,AM,Não
8787711364609,"RUA LAGO DO MUNDO, N. SN, LT 25 QD 35 KM 08",LOT NOVA AMAZONAS I,"Casa, 52.30 de área total, 52.30 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",111514.29,184500.0,39.56,Venda Direta Online,,IRANDUBA,AM,Não
8787711809589,"RUA LAGO DOS GUEDES, N. 09, QUADRA 35",EST CARLOS BRAGA,"Casa, 52.30 de área total, 52.30 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",129404.93,214100.0,39.56,Venda Direta Online,,IRANDUBA,AM,Não
8787714266829,"RUA JANAUARIZINHO, N. SN, LT 25 QD 16 KM 08",LOT NOVA AMAZONAS I,"Casa, 54.09 de área total, 54.09 de área privativa, 200.55 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",114838.57,190000.0,39.56,Venda Direta Online,,IRANDUBA,AM,Não
8787714278240,"RUA LAGO DO SANTO ANTONIO, N. SN, LT 12 QD 32",EST CARLOS BRAGA,"Casa, 54.09 de área total, 54.09 de área privativa, 232.79 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",117860.63,195000.0,39.56,Venda Direta Online,,IRANDUBA,AM,Não
8787714430149,"RUA ACAJATUBA, N. SN, LT 02 QD 41",LOT NOVA AMAZONAS I,"Casa, 54.09 de área total, 54.09 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",114838.57,190000.0,39.56,Venda Direta Online,,IRANDUBA,AM,Não
8787714430327,"ESTRADA CARLOS BRAGA, N. SN, RUA AÇUTUBA QD.12 LT26",NOVA AMAZONAS I,"Casa, 0.00 de área total, 54.09 de área privativa, 200.00 de área do terreno.",113629.74,188000.0,39.56,Venda Direta Online,,IRANDUBA,AM,Não
8787714689525,"RUA LAGO DO LESTE, N. SN, LT 09 QD 38 KM 08",LOT NOVA AMAZONAS I,"Casa, 54.09 de área total, 54.09 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",114838.57,190000.0,39.56,Venda Direta Online,,IRANDUBA,AM,Não
8787714937618,"RUA PARICATUBA, N. SN, QD 13, LT 11",NOVA AMAZONAS I,"Casa, 54.09 de área total, 54.09 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",114838.57,190000.0,39.56,Venda Direta Online,,IRANDUBA,AM,Não
8787714960385,"RUA PARICATUBA, N. SN, LT 12 QD 42 KM 08",LOT NOVA AMAZONAS I,"Casa, 54.09 de área total, 54.09 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",114838.57,190000.0,39.56,Venda Direta Online,,IRANDUBA,AM,Não
8787715795710,"RUA PARICATUBA, N. SN, LT 07 QD 42 KM 08",LOT NOVA AMAZONAS I,"Casa, 54.09 de área total, 54.09 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",113025.32,187000.0,39.56,Venda Direta Online,,IRANDUBA,AM,Não
8787716543234,"RUA ACUTUBA, N. SN, LT 39 QD 43",LOT NOVA AMAZONAS I,"Casa, 54.09 de área total, 54.09 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",114838.57,190000.0,39.56,Venda Direta Online,,IRANDUBA,AM,Não
8787717670752,"ESTRADA CARLOS BRAGA KM 08, N. SN, RUA PARICATUBA LT 11 QD 42",LOT NOVA AMAZONAS I,"Casa, 54.09 de área total, 54.09 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",113025.32,187000.0,39.56,Venda Direta Online,,IRANDUBA,AM,Não
8787715427788,"RUA PIRACATUBA, N. 35, LT 35 QD 14 ESTRADA CARLOS BRAGA KM 08",PIRACATUBA,"Terreno, 54.09 de área total, 0.00 de área privativa, 200.00 de área do terreno.",113146.21,187200.0,39.56,Venda Direta Online,,IRANDUBA,AM,Não
1444414961296,"RODOVIA MANOEL URBANO AM-070, N. 77, QD 29",GLEBA CACAU PIREIRA,"Terreno, 0.00 de área total, 0.00 de área privativa, 200.00 de área do terreno.",33931.54,56000.0,39.41,Venda Direta Online,,IRANDUBA,AM,Não
1444415385477,"RODOVIA MANOEL URBANO, N. SN, LT 05 QD 45 KM 11",KM 11,"Terreno, 0.00 de área total, 0.00 de área privativa, 200.00 de área do terreno.",40354.3,66600.0,39.41,Venda Direta Online,,IRANDUBA,AM,Não
1444419472110,"RUA SERRA DOS CARAJÁS, N. SN, LT 280 QD 14",RECANTO DA SERRA,"Terreno, 0.00 de área total, 0.00 de área privativa, 1000.00 de área do terreno.",19389.45,32000.0,39.41,Venda Direta Online,,IRANDUBA,AM,Não
1555530084400,"ESTRADA MANOEL URBANO, N. SN, Apto 402, BLOCO G",ZONA RURAL,"Apartamento, 73.62 de área total, 59.86 de área privativa, 0.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",103634.02,167800.0,38.24,Licitação Aberta,,IRANDUBA,AM,Não
1787701790283,"RUA ACAJATUBA, N. SN,  ESTRADA CARLOS BRAGA LT 02 QD 37 KM08",LOT NOVA AMAZONAS I,"Casa, 54.09 de área total, 54.09 de área privativa, 200.29 de área do terreno.",106845.56,173000.0,38.24,Licitação Aberta,,IRANDUBA,AM,Não
1787701738150,"RUA PARÍCATUBA, N. 06, LT 06 QD 13",CAREIRO,"Casa, 54.09 de área total, 54.09 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s).",117702.16,187000.0,37.06,Venda Direta Online,,IRANDUBA,AM,Não
1787702033052,"RUA ACAJATUBA, N. SN, LT 15 QD 41",LOT NOVA AMAZONAS I,"Casa, 54.09 de área total, 54.09 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",119590.43,190000.0,37.06,Venda Direta Online,,IRANDUBA,AM,Não
1444419181094,"ESTRADA CARLOS BRAGA AM 452, N. SN, QD 28 LT 08 KM 02",RES AMAZONAS,"Comercial, 580.00 de área total, 580.00 de área privativa, 300.00 de área do terreno.",412342.35,647000.0,36.27,Licitação Aberta,,IRANDUBA,AM,Não
8555533151476,"ESTRADA MANOEL URBANO KM 09, N. 8, Apto 303, JSUBCONDOMINIO ORQUIDEA",CENTRO,"Apartamento, 73.62 de área total, 59.86 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",151282.4,151000.0,0.0,Leilão SFI - Edital Único,,IRANDUBA,AM,Não
