link,endereco,bairro,descricao,preco,valor,desconto,modalidade,foto,cidade,estado,data
10002113,"RUA MÁRIO NATALINO JORDAO, N. 327, CASA 02 LOTE 11",MONSUABA,"Casa, 78.00 de área total, 78.00 de área privativa, 59.40 de área do terreno.",80000.0,200000.0,60.0,Venda Online,,ANGRA DOS REIS,RJ,2021-07-29 00:16:15.422547
10002115,"RUA MÁRIO NATALINO JORDAO, N. 327, CASA 03",MONSUABA,"Casa, 83.00 de área total, 83.00 de área privativa, 190.00 de área do terreno.",86000.0,215000.0,60.0,Venda Online,,ANGRA DOS REIS,RJ,2021-07-29 00:16:15.422547
10006014,"RUA PROJETADA ONZE, N. 12",ENSEADA,"Casa, 0.00 de área total, 142.29 de área privativa, 0.00 de área do terreno.",951000.0,951000.0,0.0,1º Leilão SFI,,ANGRA DOS REIS,RJ,2021-07-29 00:16:15.422547
8444409720209,"RUA DOS COQUERAIS, N. S/N, LOTE 02 QUADRA 29 CASA 01",AREAL (CUNHAMBEBE),"Casa, 76.11 de área total, 76.11 de área privativa, 100.80 de área do terreno.",151810.01,235000.0,35.4,Venda Direta Online,,ANGRA DOS REIS,RJ,2021-07-29 00:16:15.422547
10006212,"ESTRADA DA BOA VISTA/ATUAL RUA DO CONTORNO, N. ÁREA A",CENTRO,"Terreno, 0.00 de área total, 0.00 de área privativa, 14404.00 de área do terreno.",419454.6,578000.0,27.43,Venda Direta Online,,ARARUAMA,RJ,2021-07-29 00:16:15.422547
10008760,"RUA DOS EUCALIPTOS, N. 02, Apto 304",,"Apartamento, 0.00 de área total, 70.14 de área privativa, 0.01 de área do terreno.",199129.69,278000.0,28.38,Venda Direta Online,,ARARUAMA,RJ,2021-07-29 00:16:15.422547
10008790,"RUA DAS CASUARINAS, N. 10, QDR B, LT 28",,"Terreno, 0.00 de área total, 0.00 de área privativa, 779.13 de área do terreno.",573303.0,790000.0,27.43,Venda Online,,ARARUAMA,RJ,2021-07-29 00:16:15.422547
10008791,"RUA DOS EUCALIPTOS, N. 02, Apto 204, LT 07",,"Apartamento, 0.00 de área total, 70.14 de área privativa, 0.01 de área do terreno.",211845.55,291918.9,27.43,Venda Direta Online,,ARARUAMA,RJ,2021-07-29 00:16:15.422547
1444401327941,"RUA LUIZ CLAUDIO, N. 00038, Apto 201, LT 02, QDR 06",CENTRO,"Apartamento, 0.00 de área total, 88.43 de área privativa, 0.01 de área do terreno.",204136.01,316000.0,35.4,Venda Direta Online,,ARARUAMA,RJ,2021-07-29 00:16:15.422547
1444402003619,"RUA HELENA, N. 120, CASA 102 L17 Q7-Cond.Res. Gumimarães",,"Casa, 100.85 de área total, 100.85 de área privativa, 300.00 de área do terreno.",148580.01,230000.0,35.4,Venda Direta Online,,ARARUAMA,RJ,2021-07-29 00:16:15.422547
1444403205649,"RUA ESCOBAR, N. 00814, LT 16 QD 9 - Loteamento Vilar Araruama",,"Casa, 174.34 de área total, 174.34 de área privativa, 637.00 de área do terreno.",239020.01,370000.0,35.4,Venda Direta Online,,ARARUAMA,RJ,2021-07-29 00:16:15.422547
1444404487982,"RUA PRINCESA IZABEL, N. 402, Apto 101, QDR 04, LT 03",,"Casa, 0.00 de área total, 73.60 de área privativa, 0.01 de área do terreno.",111112.01,172000.0,35.4,Venda Direta Online,,ARARUAMA,RJ,2021-07-29 00:16:15.422547
1444406371850,"Avenida Jaraguá, N. lote 03, quadra 19",,"Terreno, 450.00 de área total, 450.00 de área privativa, 450.00 de área do terreno.",62713.01,85000.0,26.22,Venda Direta Online,,ARARUAMA,RJ,2021-07-29 00:16:15.422547
1444407011032,"RODOVIA AMARAL PEIXOTO/ RUA CHATEAU COLLINA 85, N. 98001, CASA 22",,"Casa, 0.00 de área total, 171.97 de área privativa, 0.01 de área do terreno.",173774.01,269000.0,35.4,Venda Direta Online,,ARARUAMA,RJ,2021-07-29 00:16:15.422547
1555517058248,"RUA SIMONIDES NUNES ALMEIDA FILHO, N. 296",CENTRO,"Casa, 0.00 de área total, 835.11 de área privativa, 41695.00 de área do terreno.",1022400.0,1704000.0,40.0,Venda Direta Online,,ARARUAMA,RJ,2021-07-29 00:16:15.422547
1555512630237,"RUA ALCYR AMORIM, N. 225",BACAXA,"Casa, 318.68 de área total, 318.68 de área privativa, 740.00 de área do terreno.",160650.0,357000.0,55.0,Venda Online,,BACAXA,RJ,2021-07-29 00:16:15.422547
10002452,"RUA PROJETADA A, N. S/N, QUADRA D LOTE 15",FATIMA,"Terreno, 642.30 de área total, 0.00 de área privativa, 642.30 de área do terreno.",146927.77,245000.0,40.03,Venda Direta Online,,BARRA DO PIRAI,RJ,2021-07-29 00:16:15.422547
10002877,"RODOVIA LUCIO MEIRA KM 271, N. S/N, Apto 304, BLOCO F",PONTE PRETA,"Apartamento, 39.20 de área total, 39.20 de área privativa, 26730.32 de área do terreno.",109580.7,151000.0,27.43,Venda Direta Online,,BARRA DO PIRAI,RJ,2021-07-29 00:16:15.422547
1444406052924,"RUA B, N. 28, QUADRA A, LOTE 28",IPIABAS,"Terreno, 815.00 de área total, 815.00 de área privativa, 815.00 de área do terreno.",73780.01,100000.0,26.22,Venda Direta Online,,BARRA DO PIRAI,RJ,2021-07-29 00:16:15.422547
1444406215351,"RUA SÃO JOSE, N. SN, LT 168",,"Terreno, 0.00 de área total, 0.00 de área privativa, 641.87 de área do terreno.",80750.01,125000.0,35.4,Venda Direta Online,,BARRA DO PIRAI,RJ,2021-07-29 00:16:15.422547
8444407286293,"TRAVESSA DAVI CERQUEIRA, N. 28, CASA 5",SANTO CRISTO,"Casa, 55.98 de área total, 55.98 de área privativa, 220.00 de área do terreno.",76504.51,135000.0,43.33,Venda Direta Online,,BARRA DO PIRAI,RJ,2021-07-29 00:16:15.422547
10005945,"RUA CAPITAO FREDERICO AMANTE, N. 78",BOA VISTA,"Casa, 0.00 de área total, 224.10 de área privativa, 0.00 de área do terreno, 2 qto(s), varanda, 1 suite(s), WC, 1 sala(s), cozinha.",880000.0,790000.0,0.0,1º Leilão SFI,,BARRA MANSA,RJ,2021-07-29 00:16:15.422547
1314700000482,"RUA PREFEITO LEONISIO SOCRATES BATISTA, N. 598, ANTIGA RUA 3",BOA SORTE,"Comercial, 1478.30 de área total, 1478.30 de área privativa, 955.20 de área do terreno.",872571.06,1345000.0,35.13,Venda Direta Online,,BARRA MANSA,RJ,2021-07-29 00:16:15.422547
1444402798727,"RUA JOAO DOMINGOS DE ARAUJO/ ANTIGA RUA B, N. S/N, QDR A, LT 02",SANTA MARIA II,"Terreno, 261.20 de área total, 261.20 de área privativa, 261.20 de área do terreno.",41990.01,65000.0,35.4,Venda Direta Online,,BARRA MANSA,RJ,2021-07-29 00:16:15.422547
1555523250422,"RUA CHRISPIN JOSE FERREIRA NETO/ANTIGA RUA 19, CHÁCARA 18 E 19",SAO LUIS,"Terreno, 4970.00 de área total, 0.00 de área privativa, 4970.00 de área do terreno.",897000.0,1380000.0,35.0,Venda Online,,BARRA MANSA,RJ,2021-07-29 00:16:15.422547
8444404416048,"AVENIDA RIO DE JANEIRO, N. 54, LT 27, QDR 01 -LOTEAMENTO CANAÃ",COLONIA SANTO ANTONIO,"Casa, 0.00 de área total, 50.15 de área privativa, 0.01 de área do terreno.",170000.0,229000.0,25.77,1º Leilão SFI,,BARRA MANSA,RJ,2021-07-29 00:16:15.422547
1018540003636,"RUA DOUTOR SERGIO RODRIGUES, N. 137, LOTE 19 QUADRA 81",BOM PASTOR,"Casa, 44.50 de área total, 44.50 de área privativa, 200.00 de área do terreno.",30000.0,100000.0,70.0,Venda Direta Online,,BELFORD ROXO,RJ,2021-07-29 00:16:15.422547
1444402646218,"RUA JOAQUIM DA COSTA LIMA, N. 1637, LT 04",PIAM,"Casa, 0.00 de área total, 80.96 de área privativa, 0.01 de área do terreno.",138309.68,226623.76,38.97,Venda Direta Online,,BELFORD ROXO,RJ,2021-07-29 00:16:15.422547
1444403951847,"RUA SAO JOSE, N. 35, AREA 4B-3",BOM PASTOR,"Casa, 65.35 de área total, 65.35 de área privativa, 7240.66 de área do terreno.",150518.0,233000.0,35.4,Venda Direta Online,,BELFORD ROXO,RJ,2021-07-29 00:16:15.422547
1444408539952,"RUA TENENTE RAIMUNDO FEITOSA DA SILVA, N. 204, LT 07, QDR 147",SAO VICENTE,"Casa, 0.00 de área total, 120.00 de área privativa, 0.01 de área do terreno.",135660.01,210000.0,35.4,Venda Online,,BELFORD ROXO,RJ,2021-07-29 00:16:15.422547
1555526828972,"RUA GENERAL DELIO BARBOSA, N. 130, QUADRA 41 LOTE 13",BOM PASTOR,"Casa, 191.30 de área total, 191.30 de área privativa, 200.00 de área do terreno.",119996.96,216055.0,44.46,Venda Direta Online,,BELFORD ROXO,RJ,2021-07-29 00:16:15.422547
4018500047191,"RUA HARRY TRHUMAN, N. 13, LOTE 35 QUADRA 88",BARRO VERMELHO,"Casa, 49.00 de área total, 49.00 de área privativa, 200.00 de área do terreno.",13000.0,52000.0,75.0,Venda Direta Online,,BELFORD ROXO,RJ,2021-07-29 00:16:15.422547
4018500052950,"RUA DOS APOSTOLOS, N. 20, LOTE 26 QUADRA 100",BOM PASTOR,"Casa, 33.00 de área total, 33.00 de área privativa, 200.00 de área do terreno.",25500.0,85000.0,70.0,Venda Direta Online,,BELFORD ROXO,RJ,2021-07-29 00:16:15.422547
8018180003395,"RUA PROJETADA A, N. 115, lote 01 - quadra 04 / Jardim Anápolis",BOM PASTOR,"Casa, 0.00 de área total, 48.05 de área privativa, 285.31 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",80000.0,160000.0,50.0,Venda Direta Online,Ver foto,BELFORD ROXO,RJ,2021-07-29 00:16:15.422547
8416200000069,"ESTRADA SEVERINO MOREIRA DE ARAUJO, N. 191, CASA 2 - VILA PAULINE Lt 02 Qd 03",CENTRO,"Casa, 30.37 de área total, 30.37 de área privativa, 1050.00 de área do terreno.",20700.0,69000.0,70.0,Venda Direta Online,,BELFORD ROXO,RJ,2021-07-29 00:16:15.422547
8555515857176,"RUA POCOS DE CALDAS, N. 00175, LT 06",BOM PASTOR,"Casa, 300.00 de área total, 173.16 de área privativa, 300.00 de área do terreno.",75781.87,175000.0,56.7,Venda Direta Online,,BELFORD ROXO,RJ,2021-07-29 00:16:15.422547
8555524835236,"RUA MARIZA RESENDE BASTOS, N. 111, Apto 102, BL 6",DAS GRACAS,"Apartamento, 0.00 de área total, 59.30 de área privativa, 0.01 de área do terreno.",84238.41,152000.0,44.58,Venda Direta Online,,BELFORD ROXO,RJ,2021-07-29 00:16:15.422547
8555527931872,"RUA CAROLINA FERREIRA, N. 192, Apto 402, BL 03",CENTRO,"Apartamento, 0.00 de área total, 52.31 de área privativa, 0.01 de área do terreno.",83191.03,150110.1,44.58,Venda Direta Online,,BELFORD ROXO,RJ,2021-07-29 00:16:15.422547
8555529821446,"RUA MARIZA RESENDE BASTOS, N. 120, Apto 302, BL 02",DAS GRACAS,"Apartamento, 59.30 de área total, 59.30 de área privativa, 0.00 de área do terreno.",91443.01,165000.0,44.58,Venda Direta Online,,BELFORD ROXO,RJ,2021-07-29 00:16:15.422547
1444408811970,"RUA DOMINGOS ANTONIO CORRIELLO, N. S/N",CENTRO,"Terreno, 1026.15 de área total, 1026.15 de área privativa, 1026.15 de área do terreno.",106777.9,185000.0,42.29,Venda Direta Online,,BOM JARDIM,RJ,2021-07-29 00:16:15.422547
10007830,"RUA JOSE PAES DE ABREU (Rua 8), N. 1113, QUADRA F LOTE 18",JARDIM FLAMBOYANT,"Comercial, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.",2363900.0,750000.0,0.0,1º Leilão SFI,,CABO FRIO,RJ,2021-07-29 00:16:15.422547
10007831,"AVENIDA DAS BARRACUDAS, N. 0, QD 29 LT 30",PERO,"Terreno, 0.00 de área total, 0.00 de área privativa, 680.00 de área do terreno.",937700.0,496641.0,0.0,1º Leilão SFI,,CABO FRIO,RJ,2021-07-29 00:16:15.422547
10007832,"RUA INDIA (RUA C), N. 17, QUADRA F LOTE 17",JARDIM FLAMBOYANT,"Comercial, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.",2363900.0,862703.76,0.0,1º Leilão SFI,,CABO FRIO,RJ,2021-07-29 00:16:15.422547
10007833,"AVENIDA DAS BARRACUDAS, N. S/N, QD 29 LT 29",OGIVA,"Terreno, 0.00 de área total, 0.00 de área privativa, 660.00 de área do terreno.",342867.26,501500.0,31.64,Venda Direta Online,,CABO FRIO,RJ,2021-07-29 00:16:15.422547
10007834,"RUA INDIA / RUA C, N. 167, QUADRA F LOTE 19-A",JARDIM FLAMBOYANT,"Casa, 0.00 de área total, 93.00 de área privativa, 93.00 de área do terreno.",1182000.0,307000.0,0.0,1º Leilão SFI,,CABO FRIO,RJ,2021-07-29 00:16:15.422547
10137681,"RUA JOSE ANTONIO SAMPAIO, N. 173, Apto 308, BL 02",PARQUE RIVIERA,"Apartamento, 0.00 de área total, 98.90 de área privativa, 0.01 de área do terreno.",400000.0,400000.0,0.0,1º Leilão SFI,,CABO FRIO,RJ,2021-07-29 00:16:15.422547
1444406529003,"RUA GOVERNADOR VALADARES, N. 155, LOJA 04",SAO CRISTOVAO,"Loja, 34.54 de área total, 34.54 de área privativa, 589.50 de área do terreno.",131138.01,203000.0,35.4,Venda Direta Online,,CABO FRIO,RJ,2021-07-29 00:16:15.422547
1444400230243,"RUA ANDORINHA DO RIO, N. S/N, QDR A, LT 02",,"Casa, 67.83 de área total, 67.83 de área privativa, 300.00 de área do terreno.",113438.49,182000.0,37.68,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444400551589,"RUA CORUJA, N. 42, QUADRA D, LOTE 42",CENTRO,"Casa, 67.83 de área total, 67.83 de área privativa, 312.00 de área do terreno.",100130.01,155000.0,35.4,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444400559385,"RUA GAVIÃO CABOCLO, N. SN, QD E LT 08",,"Casa, 0.00 de área total, 0.00 de área privativa, 61.92 de área do terreno.",92378.01,143000.0,35.4,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444400577200,"RUA CORUJA, N. S/N, QDR D, LT 21",CENTRO,"Casa, 69.95 de área total, 69.95 de área privativa, 312.00 de área do terreno.",113050.01,175000.0,35.4,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444400676551,"RUA CORUJA, N. S/N, QDR D, LT 44",CENTRO,"Casa, 65.52 de área total, 65.52 de área privativa, 281.50 de área do terreno.",103360.01,160000.0,35.4,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444400708593,"RUA AGENOR CANDIDO DE ALMEIDA, QUADRA 09 LOTE 04 - JARDIM RIBEIRA",CENTRO,"Terreno, 297.00 de área total, 0.00 de área privativa, 297.00 de área do terreno.",81895.81,111000.0,26.22,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444400708712,"RUA CORUJA, N. S/N, QDR J, LT 03",CENTRO,"Casa, 63.05 de área total, 63.05 de área privativa, 300.00 de área do terreno.",97546.01,151000.0,35.4,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444400849570,"RUA GAVIÃO CABOCLO, N. 6, LOTE 06 QUADRA E",CENTRO,"Casa, 69.95 de área total, 69.95 de área privativa, 327.00 de área do terreno.",116280.01,180000.0,35.4,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444400901318,"RUA CORUJA, N. 41, QDR D, LT 41, CASA 01",CENTRO,"Casa, 67.83 de área total, 67.83 de área privativa, 312.00 de área do terreno.",109298.29,169192.38,35.4,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444401239597,"RUA CANARIO DA TERRA, N. S/N, QDR J, LT 01",CENTRO,"Casa, 62.84 de área total, 62.84 de área privativa, 298.00 de área do terreno.",96900.0,150000.0,35.4,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444401791583,"RUA CANARIO DA TERRA, N. SN, QUADRA G, LOTE 04",,"Casa, 81.40 de área total, 81.40 de área privativa, 300.00 de área do terreno.",147073.0,227667.19,35.41,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444401806203,"RUA CANARIO DA TERRA, N. S/N, QUADRA F, LOTE 16",CENTRO,"Casa, 67.83 de área total, 67.83 de área privativa, 300.00 de área do terreno.",114342.01,177000.0,35.4,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444401842374,"ESTRADA JAPUIBA, N. S/N, LT 41",CENTRO,"Terreno, 102600.00 de área total, 102600.00 de área privativa, 102600.00 de área do terreno.",352070.01,545000.0,35.4,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444403331431,"RUA PICA PAU, QUADRA L, LOTE 04",CENTRO,"Casa, 66.58 de área total, 66.58 de área privativa, 327.00 de área do terreno.",132804.0,180000.0,26.22,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444403464890,"RUA CORUJA, N. SN, QUADRA G, LOTE 17",,"Casa, 85.50 de área total, 85.50 de área privativa, 300.00 de área do terreno.",158270.0,245000.0,35.4,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444403854060,"RUA SABIA LARANJEIRA, N. S/N, LT 04 QUADRA P",CENTRO,"Casa, 86.00 de área total, 86.00 de área privativa, 312.00 de área do terreno.",110357.48,170832.01,35.4,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444404069820,"ESTR JASMIN (ANTIGA RUA 12), LT 18 QD 12",,"Casa, 0.00 de área total, 158.60 de área privativa, 0.00 de área do terreno.",177650.0,275000.0,35.4,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444404218167,"RUA SABIA LARANJEIRA, N. 16, LT16 QD O - PAPUCAIA",,"Casa, 68.72 de área total, 68.72 de área privativa, 300.00 de área do terreno.",107236.0,166000.0,35.4,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444404706013,"RUA C, LT 17 QD 11 CS 03",CENTRO,"Casa, 0.00 de área total, 64.00 de área privativa, 399.00 de área do terreno.",100130.01,155000.0,35.4,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444404813472,"R SABIa LARANJEIRA, N. 11, Casa , QD O, LT 11,",CENTRO,"Casa, 76.80 de área total, 76.80 de área privativa, 300.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.",116280.01,180000.0,35.4,Venda Direta Online,Ver foto,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444404815890,"RUA SABIÁ LARANJEIRA, N. 00, QUADRA O; OTE 12",CENTRO,"Casa, 71.43 de área total, 71.43 de área privativa, 300.00 de área do terreno.",122740.0,190000.0,35.4,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444405161738,"ESTRADA DO MARABAI9BEIRA RIO I), N. 5, LOTE 5 -Papucaia-Cachoeiras de Macacu",CENTRO,"Terreno, 0.00 de área total, 0.00 de área privativa, 29468.27 de área do terreno.",875000.0,1250000.0,30.0,Venda Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444405486017,"RUA GARCA BRANCA, N. S/N, QDR F, LT 22",CENTRO,"Terreno, 288.00 de área total, 288.00 de área privativa, 288.00 de área do terreno.",81158.0,110000.0,26.22,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444405817730,"RUA PICA PAU, N. S/N, QDR L, LT 08",,"Casa, 0.00 de área total, 79.49 de área privativa, 0.01 de área do terreno.",153733.51,237977.56,35.4,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444405873088,"RUA CORUJA, N. SN, QUADRA D, LOTE 4",CENTRO,"Casa, 76.80 de área total, 76.80 de área privativa, 312.00 de área do terreno.",122094.0,189000.0,35.4,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444405966043,"R PICA PAU, N. s/n, LT 6 QD M",CENTRO,"Casa, 85.50 de área total, 85.50 de área privativa, 339.00 de área do terreno.",129200.01,200000.0,35.4,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444406194133,"R CORUJA, N. 5, LT 5 QD D",CENTRO,"Casa, 66.58 de área total, 66.58 de área privativa, 312.00 de área do terreno.",127262.01,197000.0,35.4,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444406202470,"R. CORUJA, N. s/n, LT 03 QD D",CENTRO,"Casa, 0.00 de área total, 85.50 de área privativa, 312.00 de área do terreno, 2 qto(s), varanda, a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",119510.0,185000.0,35.4,Venda Direta Online,Ver foto,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444406202861,"RUA BEIJA FLOR, N. SN, LT 6 QD C",,"Casa, 0.00 de área total, 78.44 de área privativa, 300.00 de área do terreno.",151810.01,235000.0,35.4,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444406482961,"RUA PICA PAU, N. S/N, QDR M, LT 01",CENTRO,"Casa, 76.68 de área total, 76.68 de área privativa, 337.00 de área do terreno, 3 qto(s), a.serv, WC, 1 sala(s), sacada.",107236.0,166000.0,35.4,Venda Direta Online,Ver foto,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444406504183,"RUA DARCI MARINHO FALCÃO, LOTE 09 QUADRA 10 COND. PORTO SEGURO",CENTRO,"Casa, 60.00 de área total, 60.00 de área privativa, 254.40 de área do terreno.",113050.0,175000.0,35.4,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444406517625,"RUA PICA PAU, N. S/N, QDR M, LT 07",,"Casa, 0.00 de área total, 77.76 de área privativa, 0.01 de área do terreno.",145350.01,225000.0,35.4,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444406751130,"RUA SABIA LARANJEIRA, N. 14, LT 14 QD O",CENTRO,"Casa, 67.83 de área total, 67.83 de área privativa, 300.00 de área do terreno.",143412.01,222000.0,35.4,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444406789781,"RUA MOKICHE TAKAOKA, N. SN, LT 8 QD 3 - Cond. Porto Seguro",,"Casa, 0.00 de área total, 108.90 de área privativa, 258.00 de área do terreno.",173128.0,268000.0,35.4,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444407181043,"RUA CORUJA, N. S/N, QDR C, LT 25",,"Terreno, 0.00 de área total, 0.00 de área privativa, 299.03 de área do terreno.",83980.01,130000.0,35.4,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444407246510,"RUA CANARIO DA TERRA, N. S/N, QDR O, LT 03",,"Terreno, 0.00 de área total, 0.00 de área privativa, 300.00 de área do terreno.",35530.01,55000.0,35.4,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444407279620,"RUA CANARIO DA TERRA, N. S/N, LT 10 QD M",CENTRO,"Casa, 64.17 de área total, 64.17 de área privativa, 254.60 de área do terreno.",121448.01,188000.0,35.4,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444407297386,"R. PICA PAU, N. 7, LT 7 QD L",CENTRO,"Casa, 70.11 de área total, 70.11 de área privativa, 327.00 de área do terreno.",227392.01,352000.0,35.4,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444407506198,"RUA QUERO QUERO, N. 2, LT 02 QD N",,"Terreno, 0.00 de área total, 0.00 de área privativa, 298.00 de área do terreno.",87060.4,118000.0,26.22,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444407714084,"RUA PICA PAU, N. S/N, LT 09, QDR L",CENTRO,"Casa, 0.00 de área total, 64.17 de área privativa, 327.00 de área do terreno.",116280.01,180000.0,35.4,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444407762771,"RUA BEIJA FLOR, N. S/N, QDR C, LT 02 COND BOSQUE PAPUCAIA",,"Casa, 0.00 de área total, 85.50 de área privativa, 0.00 de área do terreno.",139536.01,216000.0,35.4,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444407805225,"RUA DAS FLORES, N. S/N, QDR 11,LT 01 COND PORTO SEGURO",,"Casa, 0.00 de área total, 60.00 de área privativa, 0.01 de área do terreno.",98838.0,153000.0,35.4,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444408349606,"R CORUJA, N. S/N, LT 06 QD D",CENTRO,"Casa, 71.43 de área total, 71.43 de área privativa, 312.00 de área do terreno.",142120.01,220000.0,35.4,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444408508631,"RUA PICA PAU, N. 00000, LT 09 QD M",,"Casa, 0.00 de área total, 65.52 de área privativa, 292.48 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",135660.01,210000.0,35.4,Venda Direta Online,Ver foto,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1444408699526,"R. DAS CAMELIAS, N. S/N, LT 09 QD 02",CENTRO,"Casa, 0.00 de área total, 90.81 de área privativa, 0.01 de área do terreno.",109820.01,170000.0,35.4,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1555516284562,"RUA CORUJA, LOTE 15 QUADRA D (BOSQUE DE PAPUCAIA)",CENTRO,"Terreno, 312.00 de área total, 0.00 de área privativa, 312.00 de área do terreno.",52095.59,69000.0,24.5,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1555518244339,"Rua Gaviao Caboclo, N. SN, lt 16 qd E",,"Casa, 68.22 de área total, 68.22 de área privativa, 327.00 de área do terreno.",113050.01,175000.0,35.4,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1555519849447,"RUA CORUJA, LOTE 17 QUADRA D",,"Casa, 67.83 de área total, 67.83 de área privativa, 312.00 de área do terreno.",90440.01,140000.0,35.4,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
1555521487310,"RUA CORUJA, N. 1, QD D LT 01",CENTRO,"Terreno, 0.00 de área total, 0.00 de área privativa, 539.92 de área do terreno.",73644.01,114000.0,35.4,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
8444400482798,"RUA DAS PARTEIRAS, N. 60, QUADRA 01, LOTE 18 casa 7",CENTRO,"Casa, 64.00 de área total, 64.00 de área privativa, 480.00 de área do terreno.",76193.21,140599.2,45.81,Venda Direta Online,,CACHOEIRAS DE MACACU,RJ,2021-07-29 00:16:15.422547
