link,endereco,bairro,descricao,preco,valor,desconto,modalidade,foto,cidade,estado,data
1555531370407,"RUA CASTRO ALVES, N. SN, LOTE 12B QUADRA 92",,"Terreno, 1164.60 de área total, 0.00 de área privativa, 1164.60 de área do terreno.",95500.0,191000.0,50.0,Venda Direta Online,,DOM ELISEU,PA,2021-07-30 12:36:23.291941
8444402709005,"RUA PARÁ, N. 361, QD 49 - LT 11",,"Casa, 75.98 de área total, 75.98 de área privativa, 248.50 de área do terreno, 2 qto(s), varanda, a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",54801.12,98883.27,44.58,Venda Online,Ver foto,DOM ELISEU,PA,2021-07-30 12:36:23.291941
8444406632430,"RUA JOSÉ ALENCAR GOMES DA SILVA, N. 10, QD 233, LT 10.",,"Casa, 63.77 de área total, 63.77 de área privativa, 159.98 de área do terreno, 1 qto(s), varanda, a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",42396.31,76516.8,44.6,Venda Direta Online,,DOM ELISEU,PA,2021-07-30 12:36:23.291941
8444407485725,"RUA JOSÉ ALENCAR GOMES DA SILVA, N. 16, QD 233, LT 16",,"Casa, 63.77 de área total, 63.77 de área privativa, 159.98 de área do terreno, 1 qto(s), varanda, a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",49878.01,90000.0,44.58,Venda Direta Online,,DOM ELISEU,PA,2021-07-30 12:36:23.291941
8444411767411,"RUA PRIMEIRO DE ABRIL, N. 2111, QD 402, LT 14.",,"Casa, 60.00 de área total, 60.00 de área privativa, 144.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",43635.91,77000.0,43.33,Venda Direta Online,,DOM ELISEU,PA,2021-07-30 12:36:23.291941
8555535929423,"RUA JOÃO PAULO II, N. 50, QD BB230, LT 07.",,"Casa, 63.77 de área total, 63.77 de área privativa, 159.55 de área do terreno, 1 qto(s), varanda, a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",54311.61,98000.0,44.58,Venda Online,Ver foto,DOM ELISEU,PA,2021-07-30 12:36:23.291941
8555536981844,"RUA ADÃO VERISSIMO DA SILVA, N. 741, Lote 24, Quadra 233",,"Casa, 0.00 de área total, 63.77 de área privativa, 190.06 de área do terreno.",48547.92,87600.0,44.58,Venda Direta Online,,DOM ELISEU,PA,2021-07-30 12:36:23.291941
8555513710488,"RUA DO AEROPORTO, N. 100, BL 01B - QD 44 - LT 06",,"Casa, 54.20 de área total, 54.20 de área privativa, 240.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",32143.61,58000.0,44.58,Venda Online,Ver foto,ELDORADO DOS CARAJAS,PA,2021-07-30 12:36:23.291941
1444403086402,"RUA CARLOS GOMES, N. S/N, ESQUINA COM A TRAV. CAMPOS SALES",,"Terreno, 525.00 de área total, 0.00 de área privativa, 525.00 de área do terreno.",50908.21,69000.0,26.22,Venda Direta Online,,GARRAFAO DO NORTE,PA,2021-07-30 12:36:23.291941
1444404089693,"TRAVESSA JOSE MALCHER, N. 344, ENTRE RUAS FERNANDO GUILHON E GEN GURJ",CENTRO,"Casa, 168.50 de área total, 168.50 de área privativa, 429.00 de área do terreno, 3 qto(s), varanda, a.serv, 1 suite(s), 1 sala(s), cozinha.",90422.54,139972.95,35.4,Venda Online,Ver foto,GARRAFAO DO NORTE,PA,2021-07-30 12:36:23.291941
1444404114116,"RUA CARLOS GOMES, N. 978",,"Casa, 146.00 de área total, 146.00 de área privativa, 306.60 de área do terreno, 2 qto(s), varanda, a.serv, 1 suite(s), WC, 2 sala(s), cozinha.",93670.01,145000.0,35.4,Venda Direta Online,Ver foto,GARRAFAO DO NORTE,PA,2021-07-30 12:36:23.291941
1444404632745,"TRAVESSA ALFREDO FERRO, N. S/N",CENTRO,"Casa, 181.16 de área total, 181.16 de área privativa, 600.00 de área do terreno, 3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",93670.01,145000.0,35.4,Venda Online,Ver foto,GARRAFAO DO NORTE,PA,2021-07-30 12:36:23.291941
1444405152186,"RUA CARLOS GOMES, N. 854",CENTRO,"Terreno, 0.00 de área total, 0.00 de área privativa, 420.00 de área do terreno.",21900.0,73000.0,70.0,Venda Direta Online,,GARRAFAO DO NORTE,PA,2021-07-30 12:36:23.291941
1444405302331,"TRAVESSA BENJAMIN CONSTANT, N. S/N, Entre Rua Carlos Gomes e PA 124",CENTRO,"Terreno, 0.00 de área total, 0.00 de área privativa, 300.00 de área do terreno.",28553.21,53500.0,46.63,Venda Direta Online,,GARRAFAO DO NORTE,PA,2021-07-30 12:36:23.291941
1444405315344,"TRAVESSA SÃO FRANCISCO, N. 99, ESQUINA COM A RUA CARLOS GOMES",,"Comercial, 118.11 de área total, 118.11 de área privativa, 250.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",66538.01,103000.0,35.4,Venda Direta Online,,GARRAFAO DO NORTE,PA,2021-07-30 12:36:23.291941
1444405423724,"RUA FERNANDO GUILHON, N. 1450, ENTRE TV RAIMUNDO SIQUEIRA E TV SÃO FR",,"Casa, 60.79 de área total, 60.79 de área privativa, 432.00 de área do terreno, 2 qto(s), varanda, WC, 1 sala(s), cozinha.",31654.01,49000.0,35.4,Venda Direta Online,,GARRAFAO DO NORTE,PA,2021-07-30 12:36:23.291941
1444405485096,"RUA CARLOS GOMES, N. 360, Bairro: PARAENSE",,"Comercial, 360.00 de área total, 360.00 de área privativa, 180.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), sacada, cozinha.",112890.22,250867.15,55.0,Venda Direta Online,,GARRAFAO DO NORTE,PA,2021-07-30 12:36:23.291941
1444405588839,"RUA CARLOS GOMES, N. S/N",CENTRO,"Casa, 336.00 de área total, 336.00 de área privativa, 195.00 de área do terreno.",228337.73,456675.46,50.0,Venda Direta Online,,GARRAFAO DO NORTE,PA,2021-07-30 12:36:23.291941
1444405682940,"TRAVESSA CAMPOS SALES, N. S/N, Bairro PARAENSE-Esquina c/Rua F.Guilho",,"Terreno, 0.00 de área total, 0.00 de área privativa, 2257.00 de área do terreno.",78000.0,195000.0,60.0,Venda Direta Online,,GARRAFAO DO NORTE,PA,2021-07-30 12:36:23.291941
1444405958679,"RUA SERGIO MOTA, N. 95, PX CAMPO RE BELA VISTA",,"Terreno, 0.00 de área total, 0.00 de área privativa, 3685.00 de área do terreno.",109820.01,170000.0,35.4,Venda Direta Online,,GARRAFAO DO NORTE,PA,2021-07-30 12:36:23.291941
1444406094333,"TRAVESSA JOSÉ MALCHER, N. S/N",CENTRO,"Casa, 136.50 de área total, 136.50 de área privativa, 175.00 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",67830.01,105000.0,35.4,Venda Direta Online,,GARRAFAO DO NORTE,PA,2021-07-30 12:36:23.291941
1444406206050,"TRAVESSA TEREZINHA SARAIVA, N. 541",,"Terreno, 450.00 de área total, 450.00 de área privativa, 450.00 de área do terreno.",52326.01,81000.0,35.4,Venda Direta Online,,GARRAFAO DO NORTE,PA,2021-07-30 12:36:23.291941
1555526761762,"TRAVESSA JOSÉ MALCHER, N. S/N",CENTRO,"Terreno, 0.00 de área total, 0.00 de área privativa, 525.00 de área do terreno.",49986.01,90000.0,44.46,Venda Direta Online,,GARRAFAO DO NORTE,PA,2021-07-30 12:36:23.291941
8444404286934,"RUA SERGIO MOTA, N. 1370",,"Casa, 200.00 de área total, 200.00 de área privativa, 600.00 de área do terreno, 3 qto(s), a.serv, WC, WC Emp, 1 sala(s), cozinha, 1 vaga(s) de garagem.",49302.91,87000.0,43.33,Venda Direta Online,Ver foto,GARRAFAO DO NORTE,PA,2021-07-30 12:36:23.291941
8444405196980,"RUA CARLOS GOMES, N. 1881, Bairro: PEDRINHAS",,"Casa, 66.00 de área total, 66.00 de área privativa, 154.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",12000.0,48000.0,75.0,Venda Online,,GARRAFAO DO NORTE,PA,2021-07-30 12:36:23.291941
8444405611642,"TV FREI DAMIAO, N. 14",,"Casa, 70.00 de área total, 70.00 de área privativa, 250.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",47107.01,85000.0,44.58,Venda Direta Online,Ver foto,GARRAFAO DO NORTE,PA,2021-07-30 12:36:23.291941
8444405680270,"TRAVESSA TEREZINHA SARAIVA, N. S/N",,"Casa, 70.00 de área total, 70.00 de área privativa, 260.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",20400.0,68000.0,70.0,Venda Online,Ver foto,GARRAFAO DO NORTE,PA,2021-07-30 12:36:23.291941
8444405705973,"R FERNANDO GUILHON, N. 808",CENTRO,"Casa, 63.00 de área total, 63.00 de área privativa, 199.80 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",37685.61,68000.0,44.58,Venda Direta Online,,GARRAFAO DO NORTE,PA,2021-07-30 12:36:23.291941
8444406059447,"RUA SÃO JOAQUIM, N. 05, BAIRRO BELA VISTA. PROXIMO A DELEGACI",,"Casa, 70.00 de área total, 70.00 de área privativa, 195.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",37045.56,66845.1,44.58,Venda Online,Ver foto,GARRAFAO DO NORTE,PA,2021-07-30 12:36:23.291941
8444406059820,"RUA SÃO JOAQUIM, N. 06, ENTRE FREI DAMIÃO E TEREZINHA SARAIVA",,"Casa, 70.00 de área total, 70.00 de área privativa, 195.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",8400.0,56000.0,85.0,Venda Direta Online,,GARRAFAO DO NORTE,PA,2021-07-30 12:36:23.291941
8444406118494,"R SAO JOAQUIM, N. 08",,"Casa, 70.00 de área total, 70.00 de área privativa, 195.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",43781.81,79000.0,44.58,Venda Direta Online,,GARRAFAO DO NORTE,PA,2021-07-30 12:36:23.291941
8444406160733,"TRAVESSA MARIA ESPINOSA, N. S/N, Bairro: BELA VISTA",,"Casa, 69.60 de área total, 69.60 de área privativa, 126.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",13400.0,53600.0,75.0,Venda Online,,GARRAFAO DO NORTE,PA,2021-07-30 12:36:23.291941
8444406163724,"TRAVESSA MARIA ESPINOSA, N. S/N, 4ª CASA, PROXIMO A RUA SERGIO MOTA",,"Casa, 69.60 de área total, 69.60 de área privativa, 126.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",6150.0,41000.0,85.0,Venda Direta Online,,GARRAFAO DO NORTE,PA,2021-07-30 12:36:23.291941
8444406188069,TV MARIA ESPINOSA,,"Casa, 69.60 de área total, 69.60 de área privativa, 126.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",30452.86,54000.0,43.61,Venda Direta Online,,GARRAFAO DO NORTE,PA,2021-07-30 12:36:23.291941
8444406255220,RUA SÃO JOAQUIM,,"Casa, 69.00 de área total, 69.00 de área privativa, 171.00 de área do terreno, 2 qto(s), varanda, WC, 1 sala(s), cozinha.",11600.0,58000.0,80.0,Venda Direta Online,,GARRAFAO DO NORTE,PA,2021-07-30 12:36:23.291941
8444406257362,"Travessa Campos Sales, N. s/n°",,"Casa, 69.60 de área total, 69.60 de área privativa, 103.95 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",30481.01,55000.0,44.58,Venda Direta Online,Ver foto,GARRAFAO DO NORTE,PA,2021-07-30 12:36:23.291941
8444406587494,"TRAVESSA PROJETADA(RUA RAIMUNDO CRUZ), ATUAL RUA RAIMUNDO CRUZ",,"Casa, 60.00 de área total, 60.00 de área privativa, 280.00 de área do terreno, 2 qto(s), a.serv, WC, cozinha, 1 vaga(s) de garagem.",31035.21,56000.0,44.58,Venda Online,Ver foto,GARRAFAO DO NORTE,PA,2021-07-30 12:36:23.291941
8444407001426,"RUA FERNANDO GUILHON, N. S/N",CENTRO,"Casa, 63.00 de área total, 63.00 de área privativa, 199.80 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",27987.11,50500.0,44.58,Venda Online,Ver foto,GARRAFAO DO NORTE,PA,2021-07-30 12:36:23.291941
1444402816067,"RUA DOZE DE JULHO, N. 71",,"Casa, 277.84 de área total, 277.84 de área privativa, 432.28 de área do terreno, 2 qto(s), a.serv, 2 suite(s), WC, 2 sala(s).",156332.01,242000.0,35.4,Venda Direta Online,Ver foto,GOIANESIA DO PARA,PA,2021-07-30 12:36:23.291941
1444403597490,"RUA A, N. 02, AO LADO DO TERM RODOVIÁRIO",,"Terreno, 160.00 de área total, 160.00 de área privativa, 160.00 de área do terreno.",21318.01,33000.0,35.4,Venda Direta Online,,GOIANESIA DO PARA,PA,2021-07-30 12:36:23.291941
1444404805909,"AVENIDA INDUSTRIAL, N. S/N",,"Casa, 140.58 de área total, 140.58 de área privativa, 300.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), sacada, cozinha, 6 vaga(s) de garagem.",136306.01,211000.0,35.4,Venda Direta Online,Ver foto,GOIANESIA DO PARA,PA,2021-07-30 12:36:23.291941
1444406989616,"RUA DAS ANDORINHAS, N. 4A, QD 13 - LT 4-A",,"Casa, 153.00 de área total, 153.00 de área privativa, 300.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",83980.01,130000.0,35.4,Venda Direta Online,,GOIANESIA DO PARA,PA,2021-07-30 12:36:23.291941
1444408217351,"AVENIDA BRASILIA, N. 07, ESQUINA C/RUA 07 DE SETEMBRO",CENTRO,"Casa, 152.20 de área total, 152.20 de área privativa, 333.50 de área do terreno, 2 qto(s), a.serv, 1 suite(s), 1 sala(s), cozinha.",109820.01,170000.0,35.4,Venda Direta Online,Ver foto,GOIANESIA DO PARA,PA,2021-07-30 12:36:23.291941
1444408575452,"RUA NOVA OLINDA, N. 38-B",CENTRO,"Casa, 76.75 de área total, 76.75 de área privativa, 602.34 de área do terreno, 1 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.",90440.01,140000.0,35.4,Venda Direta Online,Ver foto,GOIANESIA DO PARA,PA,2021-07-30 12:36:23.291941
8444406924580,"R SAO TOME, N. 00000, QD01 LT04",,"Casa, 48.90 de área total, 48.90 de área privativa, 290.19 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",47602.81,74520.0,36.13,Venda Online,,GOIANESIA DO PARA,PA,2021-07-30 12:36:23.291941
8787700323205,"RUA 15 DE NOVEMBRO, QD 11; LT 35",,"Casa, 56.30 de área total, 56.30 de área privativa, 271.50 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",50986.41,80600.0,36.75,Venda Direta Online,,GOIANESIA DO PARA,PA,2021-07-30 12:36:23.291941
1444403105970,"AVENIDA CONCEIÇÃO, N. 61, DISTRITO NOVO HORIZONTE",,"Casa, 185.00 de área total, 185.00 de área privativa, 300.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",64600.01,100000.0,35.4,Venda Online,Ver foto,IPIXUNA DO PARA,PA,2021-07-30 12:36:23.291941
8444400738423,"RUA PROJETADA C (ATUAL TRAVESSA F), N. S/N",,"Casa, 154.00 de área total, 154.00 de área privativa, 270.00 de área do terreno, 3 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",53757.41,97000.0,44.58,Venda Direta Online,,IPIXUNA DO PARA,PA,2021-07-30 12:36:23.291941
8444400756367,"RUA PROJETADA E, N. 0, Esquina Travessa G",CENTRO,"Casa, 99.15 de área total, 72.54 de área privativa, 140.40 de área do terreno, 2 qto(s), varanda, a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",13800.0,69000.0,80.0,Venda Direta Online,,IPIXUNA DO PARA,PA,2021-07-30 12:36:23.291941
8444401029876,"RUA LUIZ BATISTA NONATO, N. 0, LOTE 13 - PARAUBA",,"Casa, 93.60 de área total, 93.60 de área privativa, 180.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",47107.01,85000.0,44.58,Venda Direta Online,,IPIXUNA DO PARA,PA,2021-07-30 12:36:23.291941
8444401519172,"RUA NOVA ESPERANÇA, N. S/N",,"Casa, 72.00 de área total, 72.00 de área privativa, 136.50 de área do terreno, 2 qto(s), varanda, 1 suite(s), WC, 1 sala(s), cozinha.",37962.71,68500.0,44.58,Venda Online,Ver foto,IPIXUNA DO PARA,PA,2021-07-30 12:36:23.291941
8444402239220,"RUA PROJETADA, N. S/N, QUADRA 2; LOTE 2",,"Casa, 59.80 de área total, 59.80 de área privativa, 209.30 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",33806.21,61000.0,44.58,Venda Direta Online,Ver foto,IPIXUNA DO PARA,PA,2021-07-30 12:36:23.291941
8444402732872,"RUA JOÃO HONORIO DA COSTA, N. 151, ENTRE CRISTOVÃO COLOMBO E MAGALHÃES BA",,"Casa, 77.00 de área total, 77.00 de área privativa, 300.00 de área do terreno, 1 qto(s), 1 suite(s), 1 sala(s), cozinha.",42119.21,76000.0,44.58,Venda Direta Online,Ver foto,IPIXUNA DO PARA,PA,2021-07-30 12:36:23.291941
8444402753209,"TRAVESSA PADRE JOSÉ DE ANCHIETA, N. S/N",,"Casa, 60.00 de área total, 60.00 de área privativa, 142.10 de área do terreno, 2 qto(s), varanda, WC, 1 sala(s), cozinha.",20401.54,68005.13,70.0,Venda Online,Ver foto,IPIXUNA DO PARA,PA,2021-07-30 12:36:23.291941
8444402818718,"Rua Projetada, N. s/n°",,"Casa, 83.46 de área total, 83.46 de área privativa, 240.00 de área do terreno, 2 qto(s), varanda, 1 suite(s), WC, 1 sala(s), cozinha.",55420.01,100000.0,44.58,Venda Direta Online,Ver foto,IPIXUNA DO PARA,PA,2021-07-30 12:36:23.291941
8444402890400,"TRAVESSA PADRE JOSÉ DE ANCHIETA, N. S/N, Rua G1 prox Tv Padre José de Anchieta",,"Casa, 60.00 de área total, 60.00 de área privativa, 180.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",18300.0,61000.0,70.0,Venda Online,Ver foto,IPIXUNA DO PARA,PA,2021-07-30 12:36:23.291941
8444403040559,"TRAVESSA PADRE JOSE DE ANCHIETA, N. S/N, CASA 05",,"Casa, 65.59 de área total, 65.59 de área privativa, 118.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",36552.16,64500.0,43.33,Venda Direta Online,Ver foto,IPIXUNA DO PARA,PA,2021-07-30 12:36:23.291941
8444403043493,"Tv Padre Jose de Anchieta, N. 01, Rua A . Casa 01",CENTRO,"Casa, 46.60 de área total, 46.60 de área privativa, 75.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",34568.71,61000.0,43.33,Venda Direta Online,,IPIXUNA DO PARA,PA,2021-07-30 12:36:23.291941
8444403124191,"Alameda Guerreiro, N. 02, Lote 02",CENTRO,"Casa, 56.60 de área total, 56.60 de área privativa, 135.22 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",70998.76,715000.0,90.08,Venda Direta Online,,IPIXUNA DO PARA,PA,2021-07-30 12:36:23.291941
8444403207488,"RUA PROJETADA, N. SN",,"Casa, 170.00 de área total, 170.00 de área privativa, 216.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",40830.74,72050.0,43.33,Venda Direta Online,,IPIXUNA DO PARA,PA,2021-07-30 12:36:23.291941
8444403208239,"R ANTONIO GOMES, N. S/N, ENTRE PEDRO ALV SILVA E AREA AMBIENTA",CENTRO,"Casa, 55.00 de área total, 55.00 de área privativa, 300.00 de área do terreno, 1 qto(s), 1 suite(s), WC, 2 sala(s), cozinha.",38327.06,67631.99,43.33,Venda Online,Ver foto,IPIXUNA DO PARA,PA,2021-07-30 12:36:23.291941
8444403243166,RUA PROJETADA F,,"Casa, 63.00 de área total, 63.00 de área privativa, 300.00 de área do terreno, 3 qto(s), a.serv, WC, 1 sala(s), cozinha.",45902.71,81000.0,43.33,Venda Direta Online,Ver foto,IPIXUNA DO PARA,PA,2021-07-30 12:36:23.291941
8444403491968,"RUA SARGENTO SIMPLICIO, N. 60",CENTRO,"Casa, 137.08 de área total, 137.08 de área privativa, 178.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",72101.43,130100.0,44.58,Venda Online,Ver foto,IPIXUNA DO PARA,PA,2021-07-30 12:36:23.291941
8444403681821,"TRV. PADRE JOSÉ DE ANCHIETA RUA A, N. S/N, CASA 04;",CENTRO,"Casa, 65.59 de área total, 65.59 de área privativa, 118.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",40456.61,73000.0,44.58,Venda Direta Online,,IPIXUNA DO PARA,PA,2021-07-30 12:36:23.291941
8444403984093,"TV MAGALHAES BARATA, N. 98, LOTE 98B, CASA 02",,"Casa, 62.77 de área total, 62.77 de área privativa, 112.50 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",33435.31,59000.0,43.33,Venda Direta Online,,IPIXUNA DO PARA,PA,2021-07-30 12:36:23.291941
8444403999732,"RUA A, N. S/N",,"Casa, 65.00 de área total, 65.00 de área privativa, 87.45 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",33252.01,60000.0,44.58,Venda Direta Online,,IPIXUNA DO PARA,PA,2021-07-30 12:36:23.291941
8444404397809,"RUA PROJETADA(RUA H), N. S/N, Quadra 05, Lote 01",,"Casa, 76.74 de área total, 76.74 de área privativa, 141.60 de área do terreno, 2 qto(s), varanda, WC, 1 sala(s), cozinha.",37178.4,67084.78,44.58,Venda Direta Online,,IPIXUNA DO PARA,PA,2021-07-30 12:36:23.291941
8444404430970,"RUA PROJETADA J, N. S/N",CENTRO,"Casa, 104.00 de área total, 104.00 de área privativa, 150.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 2 sala(s), cozinha.",22000.0,110000.0,80.0,Venda Online,Ver foto,IPIXUNA DO PARA,PA,2021-07-30 12:36:23.291941
8444404556141,"RUA FLORES DA CUNHA, QD 12",,"Casa, 107.06 de área total, 107.06 de área privativa, 300.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",25250.0,101000.0,75.0,Venda Direta Online,Ver foto,IPIXUNA DO PARA,PA,2021-07-30 12:36:23.291941
8444404651128,"TRAVESSA G - (ANTIGA RUA PROJETADA B), N. 88, QUADRA 29 - LOTE 11",,"Casa, 74.42 de área total, 74.42 de área privativa, 216.50 de área do terreno, 1 qto(s), varanda, a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",40235.71,71000.0,43.33,Venda Direta Online,,IPIXUNA DO PARA,PA,2021-07-30 12:36:23.291941
8444404827510,"R PROJETADA, N. 00000, LT 279-B",CENTRO,"Casa, 61.76 de área total, 61.76 de área privativa, 142.50 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",32143.61,68000.0,52.73,Venda Direta Online,,IPIXUNA DO PARA,PA,2021-07-30 12:36:23.291941
8444405023198,"PROJETADA I, N. 23, QD 18 - LT 01 - ESQUINA COM RUA H",,"Casa, 80.64 de área total, 80.64 de área privativa, 120.00 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",39955.09,72095.05,44.58,Venda Direta Online,,IPIXUNA DO PARA,PA,2021-07-30 12:36:23.291941
8444405184566,"TV RUI BARBOSA, N. S/N",,"Casa, 115.94 de área total, 115.94 de área privativa, 280.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",45336.01,80000.0,43.33,Venda Online,Ver foto,IPIXUNA DO PARA,PA,2021-07-30 12:36:23.291941
8444405426292,"RUA PROJETADA QUADRA 10, N. 08, LOTE 08",CENTRO,"Casa, 65.28 de área total, 65.28 de área privativa, 185.00 de área do terreno, 2 qto(s), varanda, WC, 1 sala(s), cozinha.",20760.0,69200.0,70.0,Venda Online,Ver foto,IPIXUNA DO PARA,PA,2021-07-30 12:36:23.291941
8444405824638,"Rua G, N. s/n°, AO FINAL DA TV PADRE JOSÉ DE ANCHIETA",,"Casa, 79.60 de área total, 79.60 de área privativa, 262.50 de área do terreno, 1 qto(s), varanda, a.serv, 1 suite(s), WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.",41369.11,73000.0,43.33,Venda Online,Ver foto,IPIXUNA DO PARA,PA,2021-07-30 12:36:23.291941
8444406081493,"ALAMEDA E, N. S/N, LT 05, CASA 05, ACESSO RUA H",,"Casa, 0.00 de área total, 100.36 de área privativa, 180.00 de área do terreno, 1 qto(s), 1 suite(s), WC, 1 sala(s), cozinha.",50986.41,113000.0,54.88,Venda Direta Online,,IPIXUNA DO PARA,PA,2021-07-30 12:36:23.291941
8444406341185,"RUA B, N. SN, SETOR 03 QUADRA 03 LOTE 21",,"Casa, 55.96 de área total, 55.96 de área privativa, 180.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",29372.61,53000.0,44.58,Venda Direta Online,,IPIXUNA DO PARA,PA,2021-07-30 12:36:23.291941
8444406491128,RUA A(ATUAL RUA SÃO PEDRO),,"Casa, 83.00 de área total, 83.00 de área privativa, 129.20 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",38239.81,69000.0,44.58,Venda Direta Online,,IPIXUNA DO PARA,PA,2021-07-30 12:36:23.291941
8444406586625,"AL DOS EUCALIPTOS(RUA ULISSES GUIMARÃES), QD 12 LT 03",,"Casa, 70.00 de área total, 70.00 de área privativa, 326.24 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",39669.01,70000.0,43.33,Venda Direta Online,,IPIXUNA DO PARA,PA,2021-07-30 12:36:23.291941
8444406589217,"Rua Projetada, N. s/n, Qd 28 Lt 13B",,"Casa, 65.28 de área total, 65.28 de área privativa, 260.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",33712.17,60830.32,44.58,Venda Direta Online,,IPIXUNA DO PARA,PA,2021-07-30 12:36:23.291941
8444406620360,"ALAMEDA LIRIO, N. 1410, LOTE 03, ACESSO TV SÃO CRISTOVÃO",,"Casa, 57.95 de área total, 57.95 de área privativa, 157.50 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",35702.11,63000.0,43.33,Venda Direta Online,,IPIXUNA DO PARA,PA,2021-07-30 12:36:23.291941
8444407033484,"TR. Dr. BERNARDO SAYÃO, ESQ. PASSAGÉM PENHA",,"Casa, 59.53 de área total, 59.53 de área privativa, 240.00 de área do terreno, 1 qto(s), 1 suite(s), WC, 1 sala(s), cozinha.",41010.81,74000.0,44.58,Venda Direta Online,,IPIXUNA DO PARA,PA,2021-07-30 12:36:23.291941
