link,endereco,bairro,descricao,preco,avaliacao,desconto,modalidade,foto,cidade,estado,financiamento
10289425,"QUADRA SCS QUADRA 1, N. 00, BL K, SL 1202, LOTE 05",ASA SUL,"Sala, 0.00 de área total, 111.30 de área privativa, 0.00 de área do terreno, 2 vaga(s) de garagem.",286791.44,450000.0,36.27,Licitação Aberta,,BRASILIA,DF,Sim
10289419,"Q SGAN 915, N. 00, TR A, CJ F, SL 312",ASA NORTE,"Sala, 0.00 de área total, 42.45 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.",308460.12,484000.0,36.27,Licitação Aberta,,BRASILIA,DF,Sim
10292041,"QUADRA 17, N. 00, LOTE 06",SETOR LESTE (GAMA),"Comercial, 0.00 de área total, 200.00 de área privativa, 225.00 de área do terreno.",492006.64,772000.0,36.27,Licitação Aberta,,BRASILIA,DF,Não
8444428274707,"QUADRA QR, N. SN, LOTE 20 CONJUNTO 2 QUADRA QR 1031",SAMAMBAIA NORTE,"Casa, 108.00 de área total, 108.00 de área privativa, 112.50 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",212862.98,334000.0,36.27,Venda Direta Online,,BRASILIA,DF,Sim
1444402476002,"RUA 08 NORTE, N. SN, Apto 701, VG 127 2 SUBS LT 02",AGUAS CLARAS,"Apartamento, 0.00 de área total, 68.80 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",487000.0,487000.0,0.0,Leilão SFI - Edital Único,,BRASILIA,DF,Não
1444415560686,"SUPER QUADRA SUDOESTE 101, N. SN, Apto 411, BL H SHCSW VG 52",SET HAB COL SUDOESTE,"Apartamento, 90.66 de área total, 90.66 de área privativa, 0.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, WC Emp, 1 sala(s), DCE, cozinha, 1 vaga(s) de garagem.",1250000.0,1250000.0,0.0,Leilão SFI - Edital Único,,BRASILIA,DF,Não
1444419574460,"AVENIDA PARQUE AGUAS CLARAS, N. SN, Apto 602, T.A LT.5 7E9 CJ.2 LT.8 CJ.4 QD.301",Águas Claras,"Apartamento, 0.00 de área total, 61.15 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.",451000.0,451000.0,0.0,Leilão SFI - Edital Único,,BRASILIA,DF,Não
8444410863492,"QUADRA 209, N. SN, Apto 1404, BL A  LT 06 VG 11 E 12 PÇ GRAUNA",AGUAS CLARAS,"Apartamento, 0.00 de área total, 96.90 de área privativa, 0.00 de área do terreno, 2 vaga(s) de garagem.",755000.0,755000.0,0.0,Leilão SFI - Edital Único,,BRASILIA,DF,Não
8787704376249,"QNM 12 VIA NM 12B, N. SN, Apto 1012, LT 11 13 15",CEILANDIA,"Apartamento, 49.79 de área total, 33.07 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",171000.0,171000.0,0.0,Leilão SFI - Edital Único,,BRASILIA,DF,Não
8787720652026,"QUADRA 402, N. SN, Apto 02, BL C1 LT 08 CJ 01",ITAPOA PARQUE,"Apartamento, 63.60 de área total, 46.40 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",175000.0,175000.0,0.0,Leilão SFI - Edital Único,,BRASILIA,DF,Não
10305200,"S SRTVN  CONJ P, N. 0, UN 2131",ASA NORTE,"Sala, 0.00 de área total, 68.77 de área privativa, 0.00 de área do terreno.",450000.0,450000.0,0.0,Leilão SFI - Edital Único,,BRASILIA,DF,Não
1555508232966,"SMPW QUADRA 18, N. SN, UNID B LT 02 CJTO 05",PARK WAY,"Casa, 339.95 de área total, 339.95 de área privativa, 2125.00 de área do terreno,  3 qto(s), a.serv, WC, WC Emp, 1 lavabo(s), DCE.",1555000.0,1555000.0,0.0,Leilão SFI - Edital Único,,BRASILIA,DF,Não
8444410234533,"QUADRA 301 CONJUNTO 1, N. SN, Apto 902, BL B LT 03 04 E 05 VG 332",SAMAMBAIA SUL,"Apartamento, 74.85 de área total, 35.81 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",205000.0,205000.0,0.0,Leilão SFI - Edital Único,,BRASILIA,DF,Não
8787701753742,"AVENIDA EUCALIPTO QUADRA 406, N. SN, Apto 1207, LT 24 VG 90",RECANTO DAS EMAS,"Apartamento, 106.04 de área total, 63.44 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",290000.0,290000.0,0.0,Leilão SFI - Edital Único,,BRASILIA,DF,Não
8787700688831,"QN 22 CONJUNTO 3, N. SN, Apto 203, BL 18 LT 01 AO 05",RIACHO FUNDO II,"Apartamento, 97.73 de área total, 50.10 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",155973.69,155973.69,0.0,Leilão SFI - Edital Único,,BRASILIA,DF,Não
8444423255674,"AVENIDA MONUMENTAL, N. SN, Apto 302, BL C1 SETOR TOTAL VILLE COND 07 LT 21",SETOR MEIRELES (SANTA MARIA),"Apartamento, 80.20 de área total, 58.60 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",205000.0,205000.0,0.0,Leilão SFI - Edital Único,,BRASILIA,DF,Não
8787708115091,"RUA 200, N. SN, Apto 404, BL 25 LT 201 VG 276 RES PORTO PILAR",SETOR MEIRELES (SANTA MARIA),"Apartamento, 140.57 de área total, 60.50 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",214650.53,214650.53,0.0,Leilão SFI - Edital Único,,BRASILIA,DF,Não
8787711131272,"Q QUADRA 502, N. SN, Apto 201, BL E2  LOT 07  CJ 01",ITAPOA PARQUE (ITAPOA),"Apartamento, 63.69 de área total, 46.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",180000.0,180000.0,0.0,Leilão SFI - Edital Único,,BRASILIA,DF,Não
8787712661496,"QUADRA 501 RA XXVIII, N. SN, Apto 2, BL E2 LT 05 CJ 02",ITAPOA PARQUE (ITAPOA),"Apartamento, 63.60 de área total, 46.40 de área privativa, 0.00 de área do terreno,  2 qto(s).",152256.85,152256.85,0.0,Leilão SFI - Edital Único,,BRASILIA,DF,Não
8787715340860,"Q QUADRA 401, N. SN, Apto 204, BL D  LOT 11   CJ 2   RA XXVIII",ITAPOA PARQUE (ITAPOA),"Apartamento, 63.68 de área total, 46.60 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",186000.0,186000.0,0.0,Leilão SFI - Edital Único,,BRASILIA,DF,Não
8787720414915,"QUADRA 402 CONJUNTO 02, N. 402, Apto 101,  BL.F2 LT.07 SETOR HAB.ITAPOÃ",ITAPOA PARQUE (ITAPOA),"Apartamento, 63.60 de área total, 46.40 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",180000.0,180000.0,0.0,Leilão SFI - Edital Único,,BRASILIA,DF,Não
8444409621120,"AREA CENTRAL 02, N. SN, Apto 308, BL A  LTS 01 02 E 12 VG 308A",SET HAB RIACHO FUNDO,"Apartamento, 0.00 de área total, 69.90 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.",342282.34,340000.0,0.0,Leilão SFI - Edital Único,,BRASILIA,DF,Não
8787716246469,"QUADRA 402 CONJUNTO 1, N. SN, Apto 03, BL A2 LT 05 REG ADM ITAPOA",ITAPOA PARQUE,"Apartamento, 63.69 de área total, 46.40 de área privativa, 0.00 de área do terreno.",154964.72,153000.0,0.0,Leilão SFI - Edital Único,,BRASILIA,DF,Não
8787713822841,"AVENIDA MONUMENTAL, N. SN, Apto 401, BLOCO 02 LOTE 05",SANTA MARIA,"Apartamento, 117.48 de área total, 56.98 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.",229485.48,226000.0,0.0,Leilão SFI - Edital Único,,BRASILIA,DF,Não
1444414386534,"RUA 18, N. SN, Apto 704, VG 91 LT 07 NORTE",AGUAS CLARAS,"Apartamento, 96.06 de área total, 56.61 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.",421780.79,410000.0,0.0,Leilão SFI - Edital Único,,BRASILIA,DF,Não
8787709764069,"RUA 100, N. SN, Apto 303, BL 22 RES PORTO PILAR RA XIII",SETOR MEIRELES (SANTA MARIA),"Apartamento, 109.65 de área total, 44.96 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",159743.08,154000.0,0.0,Leilão SFI - Edital Único,,BRASILIA,DF,Não
8787715178338,"QUADRA QR 412, N. SN, Apto 404, LT 03 CJ 17A VG 27",SAMAMBAIA NORTE,"Apartamento, 0.00 de área total, 47.30 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.",251971.28,240813.69,0.0,Leilão SFI - Edital Único,,BRASILIA,DF,Não
1787702678916,"RUA Nº 7, N. 66, BL Q N 2 VG 34",RECANTO DAS EMAS,"Casa, 91.60 de área total, 84.52 de área privativa, 104.32 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",315926.71,301341.01,0.0,Leilão SFI - Edital Único,,BRASILIA,DF,Não
8555519623919,"RUA 400, N. SN, Apto 301, BL L LT 403 RES PORTO PILAR RAXIII",SETOR MEIRELES (SANTA MARIA),"Apartamento, 62.73 de área total, 44.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",154079.55,144000.0,0.0,Leilão SFI - Edital Único,,BRASILIA,DF,Não
8555517678686,"RUA 400, N. SN, Apto 401, BL L RES PORTO PILAR RAXIII",SETOR MEIRELES (SANTA MARIA),"Apartamento, 62.73 de área total, 44.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",155169.25,144000.0,0.0,Leilão SFI - Edital Único,,BRASILIA,DF,Não
8787716252035,"Q QUADRA 501, N. SN, Apto 104, BL F2  LOT 01  CJ 02",ITAPOA PARQUE (ITAPOA),"Apartamento, 63.48 de área total, 46.40 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",154395.94,135000.0,0.0,Leilão SFI - Edital Único,,BRASILIA,DF,Não
