link,endereco,bairro,descricao,preco,avaliacao,desconto,modalidade,foto,cidade,estado,financiamento
8555530349682,"RUA SÃO JOÃO INÁCIO MONTEIRO, N. SN, LT 10 QD I",CENTRO,"Casa, 70.00 de área total, 70.00 de área privativa, 202.40 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, Terraco.",62856.87,110000.0,42.86,Venda Direta Online,,AGUA BRANCA,PI,Não
8444417936096,"RUA SÃO LUIS (SÃO GERALDO), N. 203,",SÃO LUIS,"Casa, 67.53 de área total, 67.53 de área privativa, 351.75 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",69934.44,122000.0,42.68,Venda Direta Online,,AGUA BRANCA,PI,Não
1555534965665,"RUA NOVE, N. SN, LT 10 QD R",POEIRÃO,"Casa, 125.42 de área total, 125.42 de área privativa, 300.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.",74575.24,129906.47,42.6,Venda Direta Online,,AGUA BRANCA,PI,Não
8444421475626,"RUA SEIS, N. SN, LT 07 QD X",ALTO DO AÇUDE,"Casa, 65.74 de área total, 65.74 de área privativa, 190.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",102844.79,178000.0,42.23,Venda Direta Online,,AGUA BRANCA,PI,Não
8444410604195,"RUA 8, N. SN, LT 42",POEIRÃO,"Casa, 62.32 de área total, 62.32 de área privativa, 300.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",55665.71,96154.77,42.11,Venda Direta Online,,AGUA BRANCA,PI,Não
8444410961788,"RUA LAURINDO COSTA, N. SN, QD D LT 04",LOT. JOAO MACEDO,"Casa, 69.86 de área total, 69.86 de área privativa, 300.00 de área do terreno,  1 qto(s), WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",57891.78,100000.0,42.11,Venda Direta Online,,AGUA BRANCA,PI,Não
8444412068762,"RUA NOVE, N. SN, LT 06, QD B1, LOT SERRAGEM",POEIRÃO,"Casa, 62.70 de área total, 62.70 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.",53132.99,91779.85,42.11,Venda Online,,AGUA BRANCA,PI,Não
8555519132583,"RUA SAO CRISTOVAO, N. SN, LT 01, QD N,",ZECA MACEDO,"Casa, 53.90 de área total, 53.90 de área privativa, 300.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",57312.86,99000.0,42.11,Licitação Aberta,,AGUA BRANCA,PI,Não
8444403285160,"RUA PROJETADA 11, N. 112,",POEIRÃO,"Casa, 62.31 de área total, 62.31 de área privativa, 300.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.",72472.01,125108.53,42.08,Venda Direta Online,,AGUA BRANCA,PI,Não
8444429263130,"RUA JOAO PEDRO, N. 30,",COMPASA,"Casa, 68.85 de área total, 68.85 de área privativa, 180.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",78201.87,135000.0,42.08,Venda Direta Online,,AGUA BRANCA,PI,Não
