link,endereco,bairro,descricao,preco,valor,desconto,modalidade,foto,cidade,estado
10004867,MARGENS DA BR 304,,"Terreno, 0.00 de área total, 0.00 de área privativa, 462.06 de área do terreno.",48621.9,67000.0,27.43,Venda Online,,ACU,RN
10012074,"R BELO HORIZONTE, N. 03, QD05 DOM ELISEU",,"Terreno, 0.00 de área total, 3256.37 de área privativa, 3256.37 de área do terreno.",217750.0,335000.0,35.0,Venda Online,,ACU,RN
1444403393062,"R ROSILDA de OLIVEIRA SILVA, N. S/N, QD D LT 16 E 17",,"Terreno, 0.00 de área total, 0.00 de área privativa, 400.00 de área do terreno.",40579.0,55000.0,26.22,Venda Online,,ACU,RN
1444403733319,"RUA DR FRANCISCO DA CAMARA CALDAS, N. 68",,"Casa, 525.00 de área total, 525.00 de área privativa, 5400.00 de área do terreno, 3 qto(s), varanda, a.serv, 3 suite(s), WC, 1 sala(s), DCE, cozinha, 2 vaga(s) de garagem.",469917.8,722950.46,35.0,Venda Online,Ver foto,ACU,RN
1444406181996,"Rua Poeta João Soares de Amorim, N. 229",,"Casa, 331.22 de área total, 331.22 de área privativa, 1286.32 de área do terreno, 3 qto(s), varanda, a.serv, 2 suite(s), WC, 2 sala(s), DCE, cozinha.",245687.4,333000.0,26.22,Venda Online,Ver foto,ACU,RN
1444406439004,"R MARIA VENUS FERREIRA DE MACHADO, N. 489, Quadra C Lote 3",,"Casa, 0.00 de área total, 89.73 de área privativa, 200.00 de área do terreno, 2 qto(s), 1 suite(s), WC, 1 sala(s), cozinha.",67830.0,105000.0,35.4,Venda Online,,ACU,RN
1555527783905,"RUA JOAO FRANCISCO DE MACEDO, N. SN",,"Terreno, 0.00 de área total, 0.00 de área privativa, 1800.00 de área do terreno.",67203.41,121000.0,44.46,Venda Online,Ver foto,ACU,RN
18092,"AV ALFERES JOÃO PERCEVAL LINS CALDAS, N. S/N, Quadra 26 LT 01 AO 20",,"Terreno, 9000.00 de área total, 0.00 de área privativa, 9000.00 de área do terreno.",357044.4,492000.0,27.43,Venda Online,,ACU,RN
8444400268893,"R JOSE PINHEIRO FILHO, N. 318",,"Casa, 0.00 de área total, 70.00 de área privativa, 230.00 de área do terreno, 1 qto(s), 1 suite(s), WC, 1 sala(s), cozinha.",47107.0,85000.0,44.58,Venda Online,,ACU,RN
8444400719046,"RUA AFONSO WANDERLEY, N. 282, Quadra 34 Lote 11",,"Casa, 0.00 de área total, 60.00 de área privativa, 200.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, Terraco.",35191.71,63500.0,44.58,Venda Online,Ver foto,ACU,RN
8444401708676,"R MAMULENGUEIRO CHICO DANIEL, N. 190",,"Casa, 0.00 de área total, 54.00 de área privativa, 180.00 de área do terreno, 1 qto(s), 1 suite(s), WC, 1 sala(s), cozinha.",21406.4,34000.0,37.04,Venda Online,Ver foto,ACU,RN
8444402811144,"RUA SEBASTIÃO SEVERINO LOPES, N. 458",,"Casa, 0.00 de área total, 65.10 de área privativa, 200.00 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, Terraco.",43781.81,79000.0,44.58,Venda Online,Ver foto,ACU,RN
8444402962274,"R HORACIO DE AMORIM CUNHA, N. 327, Quadra 17 Lote 06",,"Casa, 0.00 de área total, 70.00 de área privativa, 225.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",45167.3,81500.0,44.58,Venda Online,Ver foto,ACU,RN
8444403057753,"R HIDELBRANDO DE AZEVEDO AMORIM, N. 681",,"Casa, 0.00 de área total, 70.00 de área privativa, 199.50 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",43781.8,79000.0,44.58,Venda Online,Ver foto,ACU,RN
8444403158347,"R JOSE MORAIS SOBRINHO, N. 161, QD10 LT18",,"Casa, 0.00 de área total, 68.00 de área privativa, 200.00 de área do terreno, 1 qto(s), 1 suite(s), WC, 1 sala(s), cozinha.",22036.01,35000.0,37.04,Venda Online,Ver foto,ACU,RN
8444403214069,"R SEBASTIÃO SEVERINO LOPES, N. 498",,"Casa, 0.00 de área total, 76.06 de área privativa, 200.00 de área do terreno, 1 qto(s), 1 suite(s), WC, 1 sala(s), cozinha.",47661.21,85000.0,43.93,Venda Online,Ver foto,ACU,RN
8444403392641,"R MAMULENGUEIRO CHICO DANIEL, N. 225",,"Casa, 0.00 de área total, 54.00 de área privativa, 180.00 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",42119.21,76000.0,44.58,Venda Online,Ver foto,ACU,RN
8444403894167,"RUA FRANCISCO CONSTANTINO DE ASSIS, N. 469",,"Casa, 0.00 de área total, 65.10 de área privativa, 200.00 de área do terreno, 1 qto(s), 1 suite(s), WC, 1 sala(s), cozinha.",41565.01,75000.0,44.58,Venda Online,Ver foto,ACU,RN
8444403912769,"R SEBASTIÃO PINHEIRO DE OLIVEIRA, N. 02, Quadra 13 Lote 04",,"Casa, 0.00 de área total, 60.00 de área privativa, 200.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.",41565.01,75000.0,44.58,Venda Online,Ver foto,ACU,RN
8444403971170,"RU ALFERES FRANCISCO SOARES FILGUEIRA SEGUNDO, N. 94",,"Casa, 0.00 de área total, 70.00 de área privativa, 198.00 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",46552.8,84000.0,44.58,Venda Online,Ver foto,ACU,RN
8444404321179,"RUA VEREADOR JOSÉ RODRIGUES DA SILVA, N. 416, QD 06 LT 26",,"Casa, 0.00 de área total, 70.00 de área privativa, 200.00 de área do terreno, 1 qto(s), 1 suite(s), WC, 2 sala(s), cozinha.",47107.01,85000.0,44.58,Venda Online,,ACU,RN
8444404468927,"Rua Francisco Constantino de Assis, N. 489",,"Casa, 65.00 de área total, 65.00 de área privativa, 200.00 de área do terreno, 1 qto(s), 1 suite(s), WC, 1 sala(s), cozinha.",44336.0,82000.0,45.94,Venda Online,Ver foto,ACU,RN
8444404667695,"R FRANCISCO CONSTANTINO DE ASSIS, N. 510",,"Casa, 0.00 de área total, 65.10 de área privativa, 200.00 de área do terreno, 1 qto(s), 1 suite(s), WC, 1 sala(s), cozinha.",46552.8,84000.0,44.58,Venda Online,Ver foto,ACU,RN
8444404843272,"RUA MURILO de LELIS BEZERRA FILHO, N. 977, Quadra D Lote 04",,"Casa, 0.00 de área total, 52.00 de área privativa, 200.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, Terraco.",37685.6,68000.0,44.58,Venda Online,Ver foto,ACU,RN
8444405260050,"R LEANDRO MEDEIROS DE OLIVEIRA, N. 29",,"Casa, 0.00 de área total, 53.50 de área privativa, 243.60 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, Terraco.",36023.0,65000.0,44.58,Venda Online,Ver foto,ACU,RN
8444405297158,"RUA ALFERES FRANCISCO SOARES FILGUEIRA, N. 58",,"Casa, 0.00 de área total, 70.00 de área privativa, 198.00 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, Terraco.",48215.4,87000.0,44.58,Venda Online,Ver foto,ACU,RN
8444405367237,"R SEBASTIAO SEVERINO LOPES, N. 517, L 14 QD C",,"Casa, 0.00 de área total, 76.35 de área privativa, 200.00 de área do terreno, 1 qto(s), 1 suite(s), WC, 1 sala(s), cozinha.",53757.4,97000.0,44.58,Venda Online,Ver foto,ACU,RN
8444405380853,"RUA ANTONIO VERISSIMO da Silva, N. 264, QD 07 LT 32",,"Casa, 0.00 de área total, 73.37 de área privativa, 200.00 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",54311.61,98000.0,44.58,Venda Online,Ver foto,ACU,RN
8444405501189,"R GERALDO PARAGUAI DE ARAUJO, N. 318, QD 09 LT 39",,"Casa, 0.00 de área total, 92.16 de área privativa, 200.00 de área do terreno.",60962.01,110000.0,44.58,Venda Online,Ver foto,ACU,RN
8444405610808,"RUA CARLOS ALBERTO DE SOUZA, N. 315",,"Casa, 0.00 de área total, 85.00 de área privativa, 200.00 de área do terreno, 2 qto(s), 1 suite(s), WC, 1 sala(s), cozinha.",52183.45,94159.96,44.58,Venda Online,Ver foto,ACU,RN
8444405618400,"RUA SEBASTIÃO SEVERINO LOPES, N. 457, Quadra C Lote 05",,"Casa, 0.00 de área total, 65.11 de área privativa, 200.00 de área do terreno, 1 qto(s), varanda, 1 suite(s), WC, 1 sala(s), cozinha.",43781.81,79000.0,44.58,Venda Online,Ver foto,ACU,RN
8444405891726,"R AFONSO WANDERLEY, N. 00256, Quadra 34 Lote 08",,"Casa, 0.00 de área total, 60.86 de área privativa, 200.00 de área do terreno.",41935.81,74000.0,43.33,Venda Online,Ver foto,ACU,RN
8444406838179,"R TEREZINHA WANDERLEY DE SA LEITAO, N. 75, QD L LT 319 LOT PORTO SEGURO",,"Casa, 0.00 de área total, 78.65 de área privativa, 200.00 de área do terreno.",45336.01,81000.0,44.03,Venda Online,Ver foto,ACU,RN
8444406863785,"R MARIA DE MELO MORAIS, N. 98",,"Casa, 0.00 de área total, 56.00 de área privativa, 138.00 de área do terreno, 1 qto(s), 1 suite(s), WC, 1 sala(s), cozinha.",43338.44,78200.0,44.58,Venda Online,Ver foto,ACU,RN
8444407324640,"RUA CARLOS ALBERTO DE SOUZA, N. 234, QD 10 LT 24",,"Casa, 111.77 de área total, 86.77 de área privativa, 200.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",54865.81,99000.0,44.58,Venda Online,Ver foto,ACU,RN
8444408071070,"R VEREADOR JOSE RODRIGUES DA SILVA, N. 00117, CASA",,"Casa, 0.00 de área total, 70.00 de área privativa, 200.00 de área do terreno, 1 qto(s), 1 suite(s), WC, 1 sala(s), cozinha, Terraco.",19661.55,35477.34,44.58,Venda Online,Ver foto,ACU,RN
8444408292459,"R POETA JOAO SOARES DE AMORIM, N. 00265",,"Casa, 0.00 de área total, 64.33 de área privativa, 200.00 de área do terreno, 1 qto(s), 1 suite(s), WC, 1 sala(s), cozinha.",42972.69,77540.02,44.58,Venda Online,Ver foto,ACU,RN
8444408961474,"R GERALDO PARAGUAI DE ARAUJO, N. 566, QD 09 LT 31",,"Casa, 80.10 de área total, 0.00 de área privativa, 200.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",34628.01,55000.0,37.04,Venda Online,Ver foto,ACU,RN
8444411775805,"R JOAO LOPES DA SILVA, N. 00317",,"Casa, 0.00 de área total, 70.00 de área privativa, 200.00 de área do terreno, 1 qto(s), varanda, 1 suite(s), WC, 1 sala(s), cozinha.",45444.41,82000.0,44.58,Venda Online,Ver foto,ACU,RN
8444413850324,"RUA DR ADALBERTO AMORIM, N. 08-1",,"Casa, 0.00 de área total, 41.62 de área privativa, 53.71 de área do terreno, varanda, a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",28335.01,50000.0,43.33,Venda Online,Ver foto,ACU,RN
8555517905208,"RUA JOSE GUILHERME LOPES, N. 150",,"Casa, 0.00 de área total, 60.00 de área privativa, 155.82 de área do terreno, 2 suite(s), 1 sala(s), cozinha.",44336.01,80000.0,44.58,Venda Online,Ver foto,ACU,RN
8555518613103,"RUA LUIZ BENTO DA SILVA, N. 297",,"Casa, 0.00 de área total, 68.33 de área privativa, 201.90 de área do terreno, 1 qto(s), 1 suite(s), WC, 1 sala(s), cozinha.",49878.01,90000.0,44.58,Venda Online,Ver foto,ACU,RN
1444406266096,"RUA MARIA NELZA CIPRIANO DA COSTA, N. S/N, LOTE 02, QUADRA F",CENTRO,"Comercial, 0.00 de área total, 560.00 de área privativa, 1000.00 de área do terreno.",342380.0,530000.0,35.4,Venda Online,Ver foto,BAIA FORMOSA,RN
10003885,R Projetada F LT 06 QD 13,,"Terreno, 0.00 de área total, 0.00 de área privativa, 200.00 de área do terreno.",9071.25,12500.0,27.43,Venda Online,,BARAUNA,RN
10003887,R Projetada F LT 08 QD 13,,"Terreno, 0.00 de área total, 0.00 de área privativa, 200.00 de área do terreno.",9071.25,12500.0,27.43,Venda Online,,BARAUNA,RN
10003888,R Projetada F LT10 QD 13,,"Terreno, 0.00 de área total, 0.00 de área privativa, 200.00 de área do terreno.",9071.25,12500.0,27.43,Venda Online,,BARAUNA,RN
10003890,R Projetada F LT 14 QD 13,,"Terreno, 0.00 de área total, 0.00 de área privativa, 200.00 de área do terreno.",9071.25,12500.0,27.43,Venda Online,,BARAUNA,RN
10003891,R Projetada F LT 16 QD 13,,"Terreno, 0.00 de área total, 0.00 de área privativa, 200.00 de área do terreno.",9071.25,12500.0,27.43,Venda Online,,BARAUNA,RN
10003892,R Projetada F LT 18 QD 13,,"Terreno, 0.00 de área total, 0.00 de área privativa, 200.00 de área do terreno.",9071.25,12500.0,27.43,Venda Online,,BARAUNA,RN
8444405123290,"AVENIDA JOÃO BEZERRA DA COSTA, N. 70, Loteam Alto da Avenida Quadra 11 Lote",CENTRO,"Casa, 63.53 de área total, 63.53 de área privativa, 200.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",43781.81,79000.0,44.58,Venda Online,Ver foto,BARAUNA,RN
8444405666250,"AV RAIMUNDA TEIXEIRA DE OLIVEIRA, N. 175, QD 11 LT 12 LOT BELA VISTA",CENTRO,"Casa, 0.00 de área total, 63.34 de área privativa, 200.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, Terraco.",40456.61,73000.0,44.58,Venda Online,Ver foto,BARAUNA,RN
10002906,"RUA DALMIRA MAURICIO DE OLIVEIRA, N. 68, LT 17 QD 41",CENTRO,"Casa, 0.00 de área total, 46.73 de área privativa, 200.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",40639.2,56000.0,27.43,Venda Online,Ver foto,BOM JESUS,RN
10002907,"RUA DALMIRA MAURICIO DE OLIVEIRA, N. 44, QD 41 LT 09",CENTRO,"Casa, 0.00 de área total, 46.73 de área privativa, 200.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",44993.4,62000.0,27.43,Venda Online,Ver foto,BOM JESUS,RN
8444403139130,"RUA MARIA CECÍLIA DO NASCIMENTO, N. 05, CASA 05",CENTRO,"Casa, 0.00 de área total, 80.45 de área privativa, 239.70 de área do terreno, 2 qto(s), WC, 1 vaga(s) de garagem.",58127.24,90000.0,35.42,Venda Online,Ver foto,BREJINHO,RN
10003052,"R PROJETADA 7, QD A LT 01",CENTRO,"Terreno, 0.00 de área total, 0.00 de área privativa, 447.92 de área do terreno.",30943.85,42640.0,27.43,Venda Online,Ver foto,CANGUARETAMA,RN
10003053,"R PROJETADA 7, QD B LT 01",CENTRO,"Terreno, 0.00 de área total, 0.00 de área privativa, 231.04 de área do terreno.",13715.73,18900.0,27.43,Venda Online,Ver foto,CANGUARETAMA,RN
10003054,"R PROJETADA 7, QD B LT 19",,"Terreno, 0.00 de área total, 0.00 de área privativa, 231.04 de área do terreno.",12057.17,17090.03,29.45,Venda Online,Ver foto,CANGUARETAMA,RN
10003055,"R PROJETADA 7, QD D LT 01",,"Terreno, 0.00 de área total, 0.00 de área privativa, 337.60 de área do terreno.",22808.75,31430.0,27.44,Venda Online,Ver foto,CANGUARETAMA,RN
10003056,"R PROJETADA 7, QD D LT 02",,"Terreno, 0.00 de área total, 0.00 de área privativa, 231.04 de área do terreno.",15029.25,20710.0,27.43,Venda Online,Ver foto,CANGUARETAMA,RN
10003057,"R PROJETADA 7, QD D LT 05",,"Terreno, 0.00 de área total, 0.00 de área privativa, 231.04 de área do terreno.",13715.73,18900.0,27.43,Venda Online,Ver foto,CANGUARETAMA,RN
10003058,"R PROJETADA 7, QD D LT 06",,"Terreno, 0.00 de área total, 0.00 de área privativa, 231.04 de área do terreno.",13715.73,18900.0,27.43,Venda Online,Ver foto,CANGUARETAMA,RN
10003059,"R PROJETADA 7, QD E LT 15",,"Terreno, 0.00 de área total, 0.00 de área privativa, 231.04 de área do terreno.",12402.23,17090.03,27.44,Venda Online,Ver foto,CANGUARETAMA,RN
10003060,"R PROJETADA 7, QD E LT 17",,"Terreno, 0.00 de área total, 0.00 de área privativa, 231.04 de área do terreno.",12057.17,17090.03,29.45,Venda Online,Ver foto,CANGUARETAMA,RN
10003061,"R PROJETADA 7, QD E LT 18",,"Terreno, 0.00 de área total, 0.00 de área privativa, 231.04 de área do terreno.",12057.17,17090.03,29.45,Venda Online,Ver foto,CANGUARETAMA,RN
10003062,"R PROJETADA 7, QD E LT 19",,"Terreno, 0.00 de área total, 0.00 de área privativa, 231.04 de área do terreno.",12057.17,17090.03,29.45,Venda Online,Ver foto,CANGUARETAMA,RN
8444403223050,"R OCEANIA PROJETADA, N. 7, QD-A LT-7 LOT ANTILHAS",,"Casa, 0.00 de área total, 64.00 de área privativa, 231.04 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, Terraco.",40789.13,73600.0,44.58,Venda Online,Ver foto,CANGUARETAMA,RN
8444403614776,"R OCEANIA, N. 07, Loteamento Antilhas Quadra D Lote 07",,"Casa, 0.00 de área total, 64.00 de área privativa, 231.04 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, Terraco.",40456.6,73000.0,44.58,Venda Online,Ver foto,CANGUARETAMA,RN
8444403646350,"R OCEANIA PROJETADA 7, N. S/A, QD A LT 05 - LOTEAMENTO ANTILHAS",,"Casa, 0.00 de área total, 64.00 de área privativa, 231.04 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, Terraco.",41731.26,75300.0,44.58,Venda Online,Ver foto,CANGUARETAMA,RN
8444403866147,"R OCEANIA (PROJETADA 7) 10, N. S/N, QD A LT 10",,"Casa, 0.00 de área total, 64.00 de área privativa, 231.04 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.",37131.4,67000.0,44.58,Venda Online,Ver foto,CANGUARETAMA,RN
8444404015914,"Rua Oceania Projetada 7, N. S/N, LOT ANTILHAS Q A L 11",,"Casa, 0.00 de área total, 64.00 de área privativa, 231.04 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, Terraco.",40456.6,73000.0,44.58,Venda Online,Ver foto,CANGUARETAMA,RN
8444404224912,"RUA OCEANIA PROJETADA 7, LOTEAMENTO ANTILHAS LT 15 QD D",,"Casa, 0.00 de área total, 64.00 de área privativa, 231.04 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.",36023.0,65000.0,44.58,Venda Online,Ver foto,CANGUARETAMA,RN
8444404624210,"R OCEANIA PROJETADA 7, N. s/n, Q A L 15 LOTEAMENTO ANTILHAS",,"Casa, 0.00 de área total, 64.00 de área privativa, 231.04 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, Terraco.",41565.01,75000.0,44.58,Venda Online,Ver foto,CANGUARETAMA,RN
8444405735570,"RUA JOAO PIRES II, N. 62",,"Casa, 0.00 de área total, 64.00 de área privativa, 185.20 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, Terraco.",50997.61,81000.0,37.04,Venda Online,Ver foto,CANGUARETAMA,RN
8444408053020,"R OCEANIA PROJETADA 7, N. 13, QD D LT 13 LOTEAMENTO ANTILHAS",,"Casa, 0.00 de área total, 64.00 de área privativa, 231.04 de área do terreno, 1 qto(s), 1 suite(s), WC, 1 sala(s), cozinha, Terraco.",43635.9,77000.0,43.33,Venda Online,Ver foto,CANGUARETAMA,RN
1444400819042,"RUA ARLINDO TARGINO DA CRUZ, N. 125",,"Casa, 0.00 de área total, 100.58 de área privativa, 166.17 de área do terreno, 2 qto(s), varanda, WC, 1 sala(s), cozinha.",62345.56,96510.15,35.4,Venda Online,,CARAUBAS,RN
1444405122619,"R ARLINDO TARGINO DA CRUZ, N. 93",,"Casa, 0.00 de área total, 197.73 de área privativa, 592.50 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",115096.8,156000.0,26.22,Venda Online,Ver foto,CARAUBAS,RN
8444407887327,"R PANTALEÃO BEZERRA MAGRO, N. 113",,"Casa, 0.00 de área total, 45.36 de área privativa, 73.71 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",24934.81,44000.0,43.33,Venda Online,Ver foto,CARAUBAS,RN
8444409758869,"RUA CRISTINA DE BRITO GUERRA, N. 415",,"Casa, 0.00 de área total, 77.60 de área privativa, 124.80 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",34002.01,60000.0,43.33,Venda Online,Ver foto,CARAUBAS,RN
8444410543552,"RUA JOAQUIM VICENTE, N. 37",,"Casa, 0.00 de área total, 57.24 de área privativa, 125.61 de área do terreno, 2 qto(s), varanda, WC, 1 sala(s), cozinha.",39669.0,70000.0,43.33,Venda Online,Ver foto,CARAUBAS,RN
8444402939914,"RUA LOURIVAL FONSECA, N. 73",,"Casa, 0.00 de área total, 52.00 de área privativa, 200.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",31528.16,56889.48,44.58,Venda Online,Ver foto,CARNAUBAIS,RN
8444403132755,"Rua Joel Siqueira Sobrinho, N. 37",,"Casa, 52.00 de área total, 52.00 de área privativa, 200.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",34914.6,63000.0,44.58,Venda Online,Ver foto,CARNAUBAIS,RN
8444403242763,"RUA LOURIVAL FONSECA, N. S/N",,"Casa, 0.00 de área total, 52.00 de área privativa, 200.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",33435.41,59000.0,43.33,Venda Online,Ver foto,CARNAUBAIS,RN
8444403319227,"RUA JOEL SIQUEIRA SOBRINHO, N. 47",,"Casa, 57.00 de área total, 57.00 de área privativa, 200.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",12800.0,64000.0,80.0,Venda Online,Ver foto,CARNAUBAIS,RN
8444403384983,"Rua Lourival Fonseca, N. 43",,"Casa, 52.00 de área total, 52.00 de área privativa, 200.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",12700.0,63500.0,80.0,Venda Online,Ver foto,CARNAUBAIS,RN
8444403591997,"RUA MANOEL TORQUATO DE SOUSA, N. 16",,"Casa, 0.00 de área total, 52.00 de área privativa, 200.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",35315.14,63722.74,44.59,Venda Online,Ver foto,CARNAUBAIS,RN
8444403895538,"RUA LOURIVAL FONSECA, N. 52",CENTRO,"Casa, 0.00 de área total, 56.97 de área privativa, 200.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",33252.0,60000.0,44.58,Venda Online,Ver foto,CARNAUBAIS,RN
8444404006079,"Rua Joel Siqueira Sobrinho, N. 27",,"Casa, 58.00 de área total, 58.00 de área privativa, 200.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",13750.0,55000.0,75.0,Venda Online,Ver foto,CARNAUBAIS,RN
8444404041770,"R ENGILBERTO SOARES DE MOURA, N. 75",CENTRO,"Casa, 55.00 de área total, 55.00 de área privativa, 144.00 de área do terreno, 1 qto(s), 1 suite(s), WC, 1 sala(s), cozinha.",14600.0,73000.0,80.0,Venda Online,Ver foto,CARNAUBAIS,RN
8444404066292,"R LOURIVAL FONSECA, N. 60",,"Casa, 0.00 de área total, 54.00 de área privativa, 200.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",39035.2,62000.0,37.04,Venda Online,Ver foto,CARNAUBAIS,RN
8444404145044,"R LOURIVAL FONSECA, N. 00004",,"Casa, 0.00 de área total, 60.00 de área privativa, 160.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, Terraco.",50561.08,91232.54,44.58,Venda Online,Ver foto,CARNAUBAIS,RN
8444404161260,"RUA JOEL SIQUEIRA SOBRINHO, N. 63",,"Casa, 52.00 de área total, 52.00 de área privativa, 200.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",15000.0,60000.0,75.0,Venda Online,Ver foto,CARNAUBAIS,RN
8444404515763,"RUA ENGILBERTO SOARES DE MOURA, N. S/N",CENTRO,"Casa, 0.00 de área total, 55.22 de área privativa, 144.00 de área do terreno, 1 qto(s), 1 suite(s), WC, 1 sala(s), cozinha.",37402.21,66000.0,43.33,Venda Online,Ver foto,CARNAUBAIS,RN
8444404601546,"R JOEL SIQUEIRA SOBRINHO, N. 71",,"Casa, 0.00 de área total, 57.25 de área privativa, 200.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",36268.81,64000.0,43.33,Venda Online,Ver foto,CARNAUBAIS,RN
8444404634053,"RUA LOURIVAL FONSECA, N. S/N",CENTRO,"Casa, 0.00 de área total, 57.26 de área privativa, 200.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",41887.2,62000.0,32.44,Venda Online,Ver foto,CARNAUBAIS,RN
8444404686355,"R LOURIVAL FONSECA, N. 123",,"Casa, 57.00 de área total, 57.00 de área privativa, 200.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",12800.0,64000.0,80.0,Venda Online,Ver foto,CARNAUBAIS,RN
8444404940880,"RUA LOURIVAL FONSECA, N. 108",,"Casa, 0.00 de área total, 52.00 de área privativa, 200.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",31035.21,56000.0,44.58,Venda Online,Ver foto,CARNAUBAIS,RN
8444405107111,"RUA LOURIVAL FONSECA, N. 46",,"Casa, 0.00 de área total, 56.97 de área privativa, 200.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.",36023.01,65000.0,44.58,Venda Online,Ver foto,CARNAUBAIS,RN
8444405298995,"RUA LOURIVAL FONSECA, N. 111",CENTRO,"Casa, 0.00 de área total, 52.00 de área privativa, 200.00 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",36023.01,65000.0,44.58,Venda Online,Ver foto,CARNAUBAIS,RN
8444405344237,"Rua Joel Siqueira Sobrinho, N. 39",,"Casa, 56.61 de área total, 56.61 de área privativa, 200.00 de área do terreno, 1 qto(s), 1 suite(s), WC, 1 sala(s), cozinha.",37402.2,66000.0,43.33,Venda Online,Ver foto,CARNAUBAIS,RN
8444405345349,"R LUIZ LUCAS DA SILVA (LUIZ LUCAS DA FONSECA), N. 12",CENTRO,"Casa, 0.00 de área total, 45.30 de área privativa, 144.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",31735.2,56000.0,43.33,Venda Online,Ver foto,CARNAUBAIS,RN
8444405514680,"R LOURIVAL FONSECA, N. 08",,"Casa, 0.00 de área total, 60.00 de área privativa, 160.00 de área do terreno, 1 qto(s), varanda, 1 suite(s), WC, 1 sala(s), cozinha.",36023.0,65000.0,44.58,Venda Online,Ver foto,CARNAUBAIS,RN
8444405572663,"RUA LUIZ LUCAS DA FONSECA, N. S/N (58)",CENTRO,"Casa, 0.00 de área total, 55.50 de área privativa, 144.00 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, Terraco.",36835.51,65000.0,43.33,Venda Online,Ver foto,CARNAUBAIS,RN
8444405661399,"R LUIZ LUCAS DA FONSECA, N. 26",CENTRO,"Casa, 0.00 de área total, 45.30 de área privativa, 144.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",32301.91,57000.0,43.33,Venda Online,Ver foto,CARNAUBAIS,RN
