link,endereco,bairro,descricao,preco,avaliacao,desconto,modalidade,foto,cidade,estado,financiamento
8787715861461,"AVENIDA DESEMBARGADOR ANTONIO JOSE MIGUE, N. 395, Apto 401, BL  24",PRAIA DA BALEIA,"Apartamento, 62.36 de área total, 42.47 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",150014.6,245000.0,38.77,Licitação Aberta,,SERRA,ES,Não
1787701933700,"AVENIDA DESEMBARGADOR ANTONIO JOSE MIGUE, N. 395, Apto 302, BL 01 AREA 1A-2B",PRAIA DA BALEIA,"Apartamento, 63.55 de área total, 42.47 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",146026.21,232000.0,37.06,Licitação Aberta,,SERRA,ES,Não
1444423093552,"RUA MONTE NEGRO, N. 109, LT 25 QD 510",BARCELONA,"Casa, 278.00 de área total, 45.99 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",540442.53,848000.0,36.27,Venda Online,,SERRA,ES,Sim
8787718259126,"AVENIDA DESEMBARGADOR ANTONIO JOSE MIGUEL FEU ROSA, N. 395, Apto 104, BLOCO 21",PRAIA DA BALEIA,"Apartamento, 63.55 de área total, 42.47 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",187148.12,280000.0,33.17,Leilão SFI - Edital Único,,SERRA,ES,Não
8787716121194,"AVENIDA DESEMBARGADOR ANTONIO JOSE MIGUEL FEU ROSA, N. 395, Apto 204, BLOCO 15",PRAIA DA BALEIA,"Apartamento, 62.36 de área total, 42.47 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",145057.79,210384.0,31.06,Leilão SFI - Edital Único,,SERRA,ES,Não
8787710063478,"RUA ILMA HENRIQUES, N. 535, Apto 601, TORRE A  BL F",JARDIM LIMOEIRO,"Apartamento, 95.93 de área total, 51.93 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",275500.0,275500.0,0.0,Leilão SFI - Edital Único,,SERRA,ES,Não
8787710685835,"RUA BASILIO DA GAMA, N. 430, Apto 303,  TORRE 01",JARDIM LIMOEIRO,"Apartamento, 73.45 de área total, 46.23 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",266000.0,266000.0,0.0,Leilão SFI - Edital Único,,SERRA,ES,Não
8787714687255,"AVENIDA MERIDIONAL, N. 2100, Apto 308, TORRE E GLEBA 02",BICANGA,"Apartamento, 87.25 de área total, 44.29 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.",339000.0,339000.0,0.0,Leilão SFI - Edital Único,,SERRA,ES,Não
1787702095171,"RUA PROJETADA 03, N. 80, Apto 502, TORRE D",PORTO CANOA,"Apartamento, 80.55 de área total, 44.36 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",274000.0,274000.0,0.0,Leilão SFI - Edital Único,,SERRA,ES,Não
8444430177268,"RUA SAO PEDRO, N. 104, Apto 107, T 01",SAO PEDRO,"Apartamento, 87.46 de área total, 56.21 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",330000.0,330000.0,0.0,Leilão SFI - Edital Único,,SERRA,ES,Não
